News Title,Content
Savings in demonetised notes by Tirupur sisters: Younger sibling dies | Coimbatore News - Times of India,"TIRUPUR: P Rangammal of Boomalur in Tirupur district of Tamil Nadu -- the younger of the two elderly siblings who recently came to know that they had saved a total of Rs 46,000 in demonetised currency notes -- died on Sunday. The 72-year-old woman, who had been suffering from tuberculosis for a long time, was admitted to Perundurai Government Medical College four days ago after her health condition worsened. She died in hospital on Sunday morning, and her last rites were performed in her village in the evening. After the plight of Rangammal and her sister K Rangammal, 75, grabbed media attention, the Trirupur district administration issued orders to give an old age pension of Rs 1,000 to each of them. A Chennai-based school trust donated Rs 46,000 to them to compensate the loss they incurred due to demonetisation. Download The Times of India News App for Latest City News."
"2000 Rs Notes News: No need to worry: Minister on reports of Centre withdrawing Rs 2,000 notes | India Business News - Times of India","NEW DELHI: Dismissing reports that the government is set to withdraw Rs 2,000 denomination notes, minister of state for finance Anurag Thakur on Tuesday said there was no need to worry about it. ""This is the real worry (about demonetisation) which has surfaced now. I think that you should not worry about it,"" Thakur told Rajya Sabha replying to a question on government's plan to withdraw Rs 2,000 notes in the future. SP member Vishambhar Prasad Nishad said, ""Blackmoney has increased by introduction of Rs 2,000 denomination note. There is misconception among people that you are going to introduce Rs 1000 denomination note again to replace Rs 2000 denomination note."" The government had in November 2016 demonetised Rs 1,000 and Rs 500 denominations notes. livebudget updatesmoreupdatesThakur told the House that objectives of demonetisation were flushing out black money, eliminating fake Indian currency, to strike at the root of financing of terrorism and Left-wing extremism, to convert non-formal economy to a formal economy to expand tax base and employment and to give a big boost to digitalisation of payments to make India a less cash economy. According to the reply, notes in circulation (NIC) as on November 4, 2016 were Rs 17,74,187 crore which have now increased to Rs 22,35,648 crore as on December 2, 2019. The NIC had grown at an average growth rate of 14.51 per cent year on year wise since October 2014 till October 2016. At this rate, NIC would have increased to Rs 25,40,253 crore as on December 2, 2019. As actual NIC on November 25, 2019 is only Rs 22,35,648 crore, demonetisation followed by digitalisation and reduction of cash use in informal economy has succeeded in reducing NIC by as much as Rs 3,04,605 crore, it added. As reported by the RBI, 7,62,072 pieces of counterfeit bank notes were detected in the banking system during 2016-17, 5,22,783 pieces in 2017-18 and 317,389 pieces in 2018-19. Hence, demonetisation resulted in curbing of counterfeit currency, the minister said in the reply tabled in the House. Digital payment transactions have been steadily increasing since last few years. The total transaction volume increased from 2,071 crore in 2017-18 to 3,134 crore for 2018-19, which corresponds to a growth rate of 51 per cent. The overall economic growth of a country is dependent on several factors including structural, external, fiscal and monetary and thus it is difficult to pinpoint the impact of any one particular factor on the growth rate of GDP, said the minister about impact of demonetisation on economic growth. Moody's has not downgraded rating of India after 2016, he added in the tabled reply. Download The Times of India News App for Latest Business News."
Demo helped in reducing incremental growth in currency notes by Rs 3 lakh crore - Times of India,"NEW DELHI: The government on Tuesday said demonetisation followed by digitalisation has succeeded in reducing incremental growth in currency in circulation by over Rs 3 lakh crore. In a written reply to a question in the Rajya Sabha, finance minister Nirmala Sitharaman said the notes in circulation (NIC) as on November 4, 2016 were worth Rs 17,74,187 crore which have increased to Rs 22,35,648 crore as on December 2, 2019.  NIC had grown at an average rate of 14.51 per cent year-on-year since October 2014 till October 2016.  At this rate, NIC would have increased to Rs 25,40,253 crore as on December 2, 2019.  ""Demonetisation, followed by digitalisation and reduction of cash use in informal economy has succeeded in reducing NIC by as much as Rs 3,04,605 crore,"" the minister said. livebudget updatesmoreupdatesThe government had banned Rs 1,000 and Rs 500 denomination notes on November 8, 2016 with an aim to check black money, eliminate Fake Indian Currency Notes (FICN), among others.  Citing RBI data, the minister further said 7,62,072 counterfeit notes were detected in the banking system during 2016-17, 5,22,783 in 2017-18 and 3,17,389 counterfeit notes in 2018-19.  Hence, demonetisation resulted in curbing the counterfeit currency, Sitharaman added. Also, digital transactions have been steadily increasing since last few years, she said. The total number of transactions increased from 2,071 crore in 2017-18 to 3,134 crore in 2018-19, which corresponds to a growth rate of 51 per cent.  To another question, Sitharaman said the government has made budgetary provision of Rs 70,000 crore for recapitalisation of public sector banks in 2019-20 and has so far infused Rs 60,314 crore. All public sector banks are above the minimum regulatory capital ratios for common equity tier-1 (CET-1) and tier-1 capital, she said. Download The Times of India News App for Latest Business News."
" 51,000 MP Congress workers to join Bharat Bachao rally | India News - Times of India","BHOPAL: Madhya Pradesh Congress on Monday said that 51,000 party workers will join the Bharat Bachao Rally under the leadership of Sonia Gandhi at the Ram Lila Maidan in New Delhi on December 14. Speaking to reporters, state PCC treasurer Govind Goel said, ""From the time BJP-led NDA took over the reins of the Centre, the country's economic and social structure has undergone massive damage. Even constitutional institutions have been adversely affected."" Goel said that about 51,000 enthusiastic party workers and leaders, led by chief minister Kamal Nath, will join the Bharat Bachao rally on Saturday. Special trains, buses and SUVs will take the Congress workers to New Delhi. Sources said that target of 1,000 workers has been set from every district of the state - there are 52 districts. However, more workers are likely to reach from districts closer to the capital mainly from the Gwalior-Chambal and Rewa divisions. ""The Congress party's rally is to save the country from BJP's corruption, widespread unemployment, hunger, economic recession, industrial lock-outs, closing businesses of small traders and increasing offences against women and children,"" Govind Goel said. He argued that ""hurriedly-implemented"" demonetisation, GST and other economic policies of the Narendra Modi-led government has resulted in severe fiscal crisis. ""In our country, people used to be happy eating rotis with onions. Today that same onion is costing Rs 200/ kg,"" the state Congress treasurer said. ""The economic stagnation is fearful as the BJP-led Centre is selling gold from our federal reserves and has withdrawn Rs 1.76 lakh crore from the Reserve Bank. The party that claims that Congress did nothing in 60 years is now preparing to sell PSUs established from the times of Jawaharlal Nehru. There was a time when even sewing machines and needles had to be imported."" Goel added that to have a BSNL sim in one's mobile phone was regarded a status symbol and today, the state-owned telecom company is facing closure. Congress said that along with workers, all cabinet ministers, legislators, state and district level office-bearers, frontal organization members will join the rally in New Delhi. Download The Times of India News App for Latest India News."
 Mayawati asks BSP workers to expand party's base | India News - Times of India,"LUCKNOW: Bahujan Samaj Party supremo Mayawati on Sunday held a meeting of her party's office bearers to deliberate upon the ways and means of expanding the party base. During the meeting, held at the office of her party's Uttar Pradesh unit here, Mayawati also asked her party workers to observe the death anniversary of the architect of Constitution Babasaheb Bhimrao Ambedkar at large scale. Dr Ambedkar's death anniversary falls on December 6. In state capital Lucknow, people will pay their tributes at the historic Dr Bhimrao Ambedkar Samajik Parivartan Sthal, which was built by the BSP, while people in other parts of the state will pay their tributes to Babasaheb in their respective areas, the BSP said in a statement. An appeal was made at the meeting to make the programme a grand success, the statement added. At the meeting, deliberations were held and instructions issued to increase the party's voter base in the country, a statement issued by the BSP said. Discussions on the current political scenario in the country were also held. Along with discussions on the recent political developments in Maharashtra, deliberations were also held on the assembly elections in Jharkhand and the upcoming assembly elections in Delhi. ""There is a vast difference between the words and actions of the government. This is very dangerous for the public interest,"" the statement said. Referring to the GST and demonetisation, BSP chief Mayawati in the statement, said, ""GST and demonetisation were imposed upon the country in a hurried and in an immature manner, and it is the result of this that there is economic recession and widespread unemployment in the country. This has affected normal life in the country."" She added, ""The BJP like the Congress has made life of over 125 people of this country miserable in every way and it is is extremely worrisome."" The birthday of BSP chief Mayawati, which falls on January 15 will be celebrated as ""Jankalyankaari Diwas"", the party statement said. Download The Times of India News App for Latest India News."
"Tamil Nadu: Women hit by demonetisation get Rs 1,000 pension | Coimbatore News - Times of India","TIRUPUR: It was not yet another day for K Rangammal, 75, and her younger sister P Rangammal, 72, of Boomalur on Friday. The septuagenarian sisters who were in despair after realising their hard earned and painstakingly saved money over years to the tune of Rs 46,000 was in demonetised currency had some cheerful news. Their long pending demand for old age pension was granted by the district administration. Collector K VIjayakarthikeyan met the elderly women and gave them the good news. The district administration issued orders to provide monthly old age pension (OAP) of Rs 1,000 each to the sisters, besides promising to assist for their medical treatment. The eventful day began with government officials led by Palladam tahsildar waiting for more than one and a half hours in their village to pick them to the collectorate. After the delay caused by a miscommunication, the officials took them in a government vehicle to the collectorate as asked by collector K Vijayakarthikeyan. “It was commendable that the media brought out the predicament of the elderly sisters. We wanted to help them in better way, and so, the district administration decided to provide them OAP, and assistance for medical treatment to especially P Rangammal, who was suffering from tuberculosis,” Vijayakarthikeyan said.  “We had applied for OPA long back. But the petition was pending. After their plight came to light, the district administration has come forward to grant OPA immediately,” A Ramathal, a daughter of K Rangammal, said. Vijayakarthikeyan said there were scores of applications for OAP and he came to know about the petition of the elderly sisters only now. However, the collector told them that it would not be possible to exchange the demonetised notes for new ones. P K Jaganathan, a relative of the elderly women said it would be helpful if the government considered it a special case and exchanged the banned notes. Meanwhile, few other people from Tirupur have also shown interest to help the septuagenarians and provide them financial assistance. Download The Times of India News App for Latest City News."
" Opposition attacks government over growth, walks out of Rajya Sabha | India News - Times of India","NEW DELHI: The opposition took on the government over demonetisation, hasty implementation of GST regime, rising unemployment and recent controversies surrounding government data during a debate in Rajya Sabha on Wednesday on the current economic situation in the country. After the debate which saw23 members from both the treasury and opposition benches participating, members of most parties, including Congress, TMC and the Left, staged a walkout as soon as finance minister Nirmala Sithraman started speaking, saying it was a""repeat"" of her budget speech rather than addressing the concerns over the economy. Rajya Sabha chairman Venkaiah Naidu expressed disappointment at the walkout by members as ""discussion time was extended to four hours on the insistence of the opposition"". The opposition's assertion that India is heading towards a deep crisis was countered by BJP members who said it was a cyclical slowdown. Anand Sharma of Congress said the gap between the rich and poor has widened in the past few years and ""wrong decisions of the government like demonetisation and hasty implementation of GST have led to the present slowdown"". Jairam Ramesh, also of Congress, said it was important for the government to acknowledge the reality that for the last eight quarters, GDP growth has declined. He warned the government against ""panic privatisation"" of public sector undertakings (PSUs). Countering opposition charges, BJP member Sudhanshu Trivedi said the opposition's apprehensions reflected ""anti-Modi"" obesssion. ""Yes I agree, the slowdown is there... in rough weather, what we are doing our best,"" Trivedi said. Suresh Prabhu, another party member, said the Indian economy can't remain insulated from global slowdown. Download The Times of India News App for Latest India News."
"Tirupur paatis painstakingly save Rs 46,000, but all are demonetized notes | Chennai News - Times of India","TIRUPUR: Two sisters in their seventies in Tirupur district scrimped and saved for more than 10 years to put away Rs 46,000 to use in their old age, for medical treatment and their funeral. They didn’t even tell their families how much they had hidden away. There’s only one problem: all the money is in demonetized currency. The families only recently learned that K Rangammal, 75, and her younger sister, P Thangammal, 72, who live separately in their own houses at Boomalur near Palladum and raised goats for a living had so much squirreled away. Rangammal has seven children and Thangammal six; all are married and settled in different places. About a month ago, Thangammal had to be taken to the Perundurai Government Medical College to get her asthma treated. That’s when she told one of her children that she had some money saved. The family found Rs 24,000 in demonetised currency — four Rs 1,000 notes and the rest Rs 500 notes. She also told them that her sister had money saved too. But Rangammal denied it. It was only when she had to go to a hospital for cataract surgery a few days ago that Rangammal showed her children her ‘treasure’ — Rs 22,000 in demonetised Rs 500 notes. K Selvaraj, a son of Rangammal, told TOI that “When the central government announced demonetisation in November 2016, we told my mother and aunt about it. They replied that they did not have the banned notes. They thought we were lying and trying to find out how much they had saved.”Selvaraj, a construction worker, said his mother and aunt feared the family would take away their money, which they had concealed among their clothes and in earthen pots to use for medical treatment and even to pay for their funeral rites. “My mother and aunt paid no attention when we told them about demonetization. They have no interest in the outside world. For instance, my mother did not install the television set given free by the state government for five years. Later we helped to get it installed.” “We now heard that they earlier tried to use the demonetised notes in some shops in Boomalur, and the shopkeepers told them the notes do not hold any value. For the last one year, they could not graze goats and so they would get money from the children for their expenses. Now all their hard earned money is valueless,” rued Selvaraj. Download The Times of India News App for Latest City News."
 Shift in focus from citizens' rights to duties | India News - Times of India,"NEW DELHI: In a prominent sign of a possible shift in focus, the 70th anniversary of adoption of the Constitution was marked by President Ram Nath Kovind, Vice President N Venkaiah Naidu and Prime Minister Narendra Modi and Speaker Om Birala emphasising the need for citizens to discharge their duties. Addressing a joint sitting of Parliament on the 70th anniversary of the Constitution, PM Modi said citizens' rights were rightly stressed upon earlier as many had been deprived of justice, but seven decades after Independence, it was now time to focus on their responsibilities as well. ""Let us think about how we can fulfil duties enshrined in our Constitution,"" he said, adding, ""We cannot preserve our rights without fulfilling our responsibilities."" The PM had spoken about the importance of citizens' duties in a recent meeting of Union Council of Ministers. The public articulation of the theme left many wondering about the ""right-to duty"" change of approach. In fact, the sentiment about ""duty"" formed the core of all speeches delivered at the function in the Central Hall, which was boycotted by opposition parties over the political drama in Maharashtra. It was mostly the members of BJP and allies that attended the function along with members of TDP, BSP and BJD. President Kovind quoted Mahatma Gandhi to say, ""The true source of rights is duty. If we all discharge our duties, rights will not be far to seek. If leaving duties unperformed, we run after rights, they escape us like a will-o'-the-wisp."" Naidu said, ""Entitlements come with duties and responsibilities as well. Nation-building cannot be the responsibility of governments alone. Citizens have to play an equally important role."" Lok Sabha Speaker Om Birla underlined the importance of duties in the Constitution, saying if citizens turned away from duties and talked only about rights, it would create an imbalance that would impede national development. Importantly, the theme of ""duties"", incorporated in the Constitution during the Emergency, is an important part of nationalism narrative and is reflected in BJP's ""nation first"" plank where citizens are expected to make sacrifices for the country. The ruling party invoked it also during the demonetisation and to justify the decision to fund welfare schemes out of the cess on petroleum products. Recalling that architect of the Constitution, Bhim Rao Ambedkar, had asked people if the country can uphold freedom and democracy, Modi said had he been alive, he would probably have been the happiest. ""Not only did India uphold its virtues but it has also strengthened its democracy and freedom,"" Modi noted. Kovind said Indian democracy is respected globally and participation of women voters was almost equal to that of men in the 17th Lok Sabha elections, noting that election of 78 women as MPs was the highest ever. Modi also made an oblique reference to the Emergency, saying the people had thwarted attempts to target the Constitution. He said November 26 is a happy occasion as India celebrates Constitution Day but it also is a sad reminder of the Mumbai terror attacks. Urging all citizens and parliamentarians to discharge fundamental duties, Birla said, ""If we do so, we would soon be able to create a new India."" ""The Constitution has given us several powers in the form of fundamental rights. However, we must always remember that besides fundamental rights, some fundamental duties have also been specified for us in the Constitution,"" Birla said. Download The Times of India News App for Latest India News."
Punjab Congress president coins slogan 'Pardhan Mantri Sahukar hai' | Ludhiana News - Times of India,"LUDHIANA: Punjab Pradesh Congress Committee (PPCC) president Sunil Kumar Jakhar on Friday levelled serious charges against Union government during a dharna organised by Congress party against BJP at mini secretariat. Accusing the BJP government of being the biggest threat for the Indian economy, Jakhar alleged that the Union government is wilfully ignoring the interests of the government departments, institutions and is instead promoting big corporate houses. Besides this BJP has caused huge damage to the backbone of Indian economy by implementing GST and demonetisation, due to which the residents are suffering. Jakhar also coined new slogan of ""Pardhan Mantri Sahukar hai"" and also urged all Congress leaders and workers to help him make it viral. Addressing the congress leaders and workers Jakhar said, ""UPA government under the leadership of former prime minister Dr Manmohan Singh had worked hard to stabilise the Indian economy. But ever since the BJP led NDA formed government at Centre, it has destabilised the Indian economy to an extent that it would take ages to stabilise it. Union government has been providing undue benefit to a select big corporate houses and experimenting with the economy and illegal benefits of more than Rs 130,000 crores have been provided to such corporate houses by this government. On the other hand government undertakings such as BSNL, Indian Oil, BPCL etc are being targeted wilfully by the BJP government so that the select corporate houses are benefitted. Even after knowing that if these institutions shut down, lakhs of workers would become jobless, the union government is showing no mercy” Jakhar also said that Prime Minister Narendra Modi had promised 2 crore jobs for unemployed each year, while on the other hand, he is formulating such policies that the already the people employed in government sector are finding it difficult to save their jobs. Jakhar also added that to check the menace of stubble burning, the Union government should also come forward to help the farmers financially. Jakhar said that the Supreme Court of India has directed an additional compensation of Rs 100 per quintal for farmers who do not burn paddy stubble. He said that the Union government should share this additional financial burden of Rs 1700 crore if they actually want to help the farmers. He also said that it is wrong to state that the Punjabi farmers are responsible for causing air pollution. He appealed to all office bearers and workers of Congress party to educate the masses about the anti-people policies of the BJP led Union government. Download The Times of India News App for Latest City News."
 Manmohan Singh nominated to parliamentary standing committee on finance | India News - Times of India,"NEW DELHI: Rajya Sabha chairman Venkaiah Naidu has nominated former Prime Minister and senior Congress leader Manmohan Singh to the parliamentary standing committee on finance in place of party colleague Digvijaya Singh. Digvijaya Singh has now been nominated to the parliamentary standing committee on urban development by the chairman of the Upper House, according to a Rajya Sabha bulletin. ""The Rajya Sabha chairman has nominated Manmohan Singh, member, Rajya Sabha, to be a member of the committee on finance in place of Digvijaya Singh. The chairman has also nominated Digvijaya Singh, member, Rajya Sabha, to be a member of the committee on urban development,"" the bulletin reads. According to sources, Digvijay Singh resigned from the parliamentary standing committee on finance to make way for the former Prime Minister. Manmohan Singh, who was the country's finance minister between 1991 and 1996, was a member of the panel from September 2014 to May 2019 before his tenure in the Upper House ended in June this year. In August, he was elected unopposed to the Rajya Sabha from Rajasthan. In the previous tenure, the panel took up various contentious issues such as demonetisation and GST for deliberations, during which Manmohan Singh played very active role. Download The Times of India News App for Latest India News."
 2017-18 'terrible' choice for new GDP base year: Jairam Ramesh | India News - Times of India,"NEW DELHI: Congress leader Jairam Ramesh on Sunday criticised the BJP government's plan to revise the base year to calculate the gross domestic product growth from the current 2011-12 to 2017-18, saying it was a ""terrible"" idea. Citing a media report in this regard, Ramesh asked if it was only to make Modi 2.0 government look good on GDP growth rates. He suggested that 2018-19 should be made the GDP base year as 2017-18 was ""an abnormal year with notebandi (demonetisation) and hasty GST"". ""Government wants 2017-18 as new GDP base year. Terrible idea! It was an abnormal year with notebandi & hasty GST. Is this only to make Modi Sarkar 2.0 look good on GDP growth rates?"" he tweeted. Download The Times of India News App for Latest India News."
Removing Special Protection Group cover to eliminate our leadership: Congress | Trichy News - Times of India,"TRICHY: The BJP government’s decision to remove special protection group (SPG) security to the Congress leadership is aimed at physically eliminating it and realising its (BJP’s) dream of making India Congress-free, secretary, All India Congress Committee, Sanjay Dutt alleged on Saturday. He told reporters here that BJP cannot wipe out Congress as it had people’ support. The nation had witnessed two former PMs of the Gandhi family, Indira Gandhi and Rajiv Gandhi, sacrificing their lives due to security failure. The govt’s decision is based on political considerations and mala fide motives, said Dutt who is in-charge of Congress’s Tamil Nadu affairs. He said recent intelligence reports had flagged terror threat to Congress working president Sonia Gandhi’s road show. “It is our demand that govt should withdraw this move and restore SPG cover”, he said. He said Congress has planned protest meetings till November 15 to explain the failures of the BJP-led government to the people. Prime Minister Narendra Modi had promised that demonetization will curb corruption and end black money. However, black money levels have only gone up in the last three years and corruption is omnipresent. Incidents involving counterfeit currency have been happening all over the country. “The revenue earnings of the government is going down. It is our duty to tell people about the faulty implementation of GST and demonetisation,” he said. On the local body elections, he said Congress party has faith in the people that the verdict will be a replay of the Lok Sabha election which the DMK-Congress alliance swept . Download The Times of India News App for Latest City News."
Congress slams Centre on demonetisation anniversary | Delhi News - Times of India,"NEW DELHI: Delhi Congress chief Subhas Chopra on Friday alleged that the BJP government's decision to demonetise high-value currency notes three years ago had adversely affected the lives of poor, farmers, shopkeepers and small traders. It also ""ruined"" the economy and created large-scale unemployment in the country, he added. Chopra was addressing a gathering at 'Barah Tooti' chowk in Sadar Bazar as part of the party's Halla Bol campaign against the ruling BJP on the third anniversary of demonetisation. The leader alleged that unemployment, currently at 8.19%, was at a 45-year high, while private investments had hit a 16-year low. He added that the businesses of 50 million Indian dairy farmers, mostly women, were severely affected. ""Modi government's demonetisation scam on this day three years ago had ruined the lives of the poor, farmers, shopkeepers and many other category of people and they would always remember demonetisation for creating economic ruin and unemployment in the country,"" Chopra said. He added that bank's NPAs are already Rs 8,00,000 crore and nearly 25,000 cases of bank frauds involving Rs 1,74,255 crore are yet to be resolved. Download The Times of India News App for Latest City News."
 Demonetisation biggest attack on black money: BJP | India News - Times of India,"NEW DELHI: Terming demonetisation as the “biggest assault” on black money, BJP on Friday said the opposition’s charges was out of sheer frustration as they had built a corrupt eco-system after ruling the country for decades. “Demonetisation was the biggest singular act ever undertaken by any government to launch a frontal assault on black money and parallel economy. The move greatly contributed towards elimination of a super structure of black eco- system built over decades of faulty economic policies by successive Congress governments,” BJP spokesperson GVL Narsimha Rao told TOI. He said demonetisation contributed to formalising the economy and gave a huge boost to digital transactions. Download The Times of India News App for Latest India News."
 Congress: Won’t let India forget ‘Tughlaqi blunder’ Demonetisation | India News - Times of India,"NEW DELHI: On the third anniversary of the demonetisation decision, Congress president Sonia Gandhi accused the Modi government of snatching livelihoods of people and said her party would not allow India to forget or forgive the “Tughlaqi blunder”. Sonia also said the PM and his colleagues never took responsibility for the “faux pas” that claimed over 120 lives and sounded the death knell for India’s medium and small businesses. “No matter how much the Modi government may try and evade responsibility for this ludicrous and short-sighted measure, the nation and its people will ensure that they are held accountable,” Sonia said. “The PM and his colleagues have stopped speaking about demonetisation since 2017, hoping that the nation will forget. Unfortunately for them, the Congress will ensure that neither the nation nor history forgives or forgets. Because unlike the BJP, we serve in the national interest,” she added. Sonia said demonetisation was perhaps the most appropriate metaphor for BJP's “ill-conceived governance model”. Referring to demonetisation as a “spectacular failure”, she said the decision was a “preposterous measure fuelled by false propaganda, which did untold damage to innocent and trusting countrymen”. The Congres chief added that demonetisation had failed to deliver on all things it had promised to do and was marked only by shifting goalposts and narratives. Download The Times of India News App for Latest India News."
" Will not let nation forget demonetisation, Modi’s ‘Tughlaqi Blunder’: Sonia Gandhi | India News - Times of India","NEW DELHI: On the third anniversary of the Modi government’s demonetisation decision, Congress President Sonia Gandhi accused the Modi government of snatching livelihoods and said Congress will not allow India to forget or forgive the “Tughlaqi blunder”. Gandhi also said the PM and his colleagues never took responsibility for the “faux pas” that claimed over 120 lives and proved a death knell for India’s medium and small businesses. “No matter how much the Modi government may try and evade responsibility for this ludicrous and short-sighted measure, the nation and its people will ensure that they are held accountable,” Gandhi said in a statement. “The prime minister and his colleagues have stopped speaking about demonetisation since 2017, hoping that the nation will forget. Unfortunately for them, the Congress will ensure that neither the nation nor history, forgives or forgets. Because unlike the BJP, we serve in the national interest,” she added. She said three years on, demonetisation is perhaps the single most appropriate metaphor for the BJP's “ill-conceived governance model”. Referring to demonetisation as a “spectacular failure”, Gandhi also said the decision was a “preposterous measure fuelled by false propaganda, which did untold damage to innocent and trusting countrymen”. “This, in a nutshell, is a summary of the Modi government's approach to governance,” she said, adding that demonetisation had failed to to deliver on all things it had promised to do and was marked only by shifting goalposts and narratives. Download The Times of India News App for Latest India News."
"'Khazanchi' only achievement of demonetisation, economy in poor shape: Akhilesh Yadav | Lucknow News - Times of India","LUCKNOW: Samajwadi Party on Friday celebrated the birthday of Khazanchi Nath-the child who was born while his mother was standing in a bank queue post demonetisation in 2016, in Kanpur dehat. Khazanchi cut the cake with the help of SP chief Akhilesh Yadav at party office. His mother Sarvesha and brother accompanied him in the celebrations, on the third anniversary of the demonetisation of currency of higher denominations. Akhilesh took the event as an opportunity to lash out at Bharatiya Janata Party government for the decision. ""We have no idea whether the decision has brought black money, ended corruption and terrorism or not but there is no doubt that it has provided opportunity for birth of a baby in bank. This is the biggest achievement of demonetisation ,"" he said addressing mediapersons. Akhilesh said, ""Youngsters are losing their jobs, banks are being merged and corruption is at its peak in UP. The economy of the country is in such a poor shape that people are leaving the country for a better living."" ""With no false issues to fool people, SP will form government in 2022 assembly elections,"" he said. He said, ""Government should provide data about cash available in the market, investments, export and import. The countries around us are strengthening their economy but we are lagging."" Download The Times of India News App for Latest City News."
 Will not let nation forget or forgive the 'Tughlaqi blunder': Sonia Gandhi hits out on notes ban | India News - Times of India,"NEW DELHI: Congress president Sonia Gandhi on Friday held the Modi government responsible for taking away livelihoods through demonetisation and said her party will ensure that the nation never forgets or forgives the ""Tughlaqi blunder"". She said the Prime Minister and his colleagues have never taken responsibility for the ""faux pas"" that claimed over 120 lives and proved a death knell for India's medium and small businesses. ""No matter how much the Modi government may try and evade responsibility for this ludicrous and short-sighted measure, the nation and its people will ensure that they are held accountable,"" Gandhi said in a statement. ""The Prime Minister and his colleagues have stopped speaking about demonetisation since 2017, hoping that the nation will forget. Unfortunately for them, the Congress will ensure that neither the nation nor history, forgives or forgets. Because unlike the BJP, we serve in the 'national interest',"" she added. She said three years on, demonetisation is perhaps the single most appropriate metaphor for the BJP's ""ill-conceived governance model"". ""It was a preposterous measure fuelled by false propaganda, which did untold damage to innocent and trusting countrymen. This, in a nutshell, is a summary of the Modi government's approach to governance,"" she said. ""Yet, despite all the empty rhetoric about holding himself accountable, the Prime Minister and his colleagues never once took responsibility for - or even acknowledged - this faux pas that claimed over a hundred and twenty lives (by a conservative estimate), proved a death knell for India's medium and small businesses, snatched the livelihoods of India's farmers and reduced millions of families to the very margins of poverty,"" she noted. Gandhi recalled that on November 8, 2016, Prime Minister Narendra Modi demonetised the Rs 500 and Rs 1,000 currency notes by one sweeping measure and promised the nation to wipe out black money, eliminate fake currency and purge terrorism and naxalism. The BJP government even told the Supreme Court that black money to the tune of Rs 3,00,000 crore will be purged as it would not return into the system. Subsequently, the Prime Minister added the objective of abolition of cash currency usage and to replace it with a digital economy, she said. ""Three years later, Prime Minister Modi has failed spectacularly on all these counts,"" said Sonia Gandhi. The Congress chief said the RBI has confirmed that 99.3 per cent of all the devalued Rs 500 and Rs 1000 currency notes have been re-deposited with zero windfall gain. ""Fake notes turned out to be a miniscule and negligible percentage of the notes in circulation (again, as per the RBI)."" Terror and naxalite activities have actually seen an increase after demonetisation as per the government's own published data and the currency in circulation has actually seen a 22 per cent increase over pre-demonetisation level, she noted. ""The simple question being asked by every Indian is - What did the Demonetisation achieve? What it did instead, was to wipe out over one crore jobs from the economy (and still counting), take the unemployment rate to a 45 year high, shaved two full percentage points off GDP growth and ensured that India's international rating moved from 'stable' to 'negative'. It is now widely acknowledged as a herculean blunder by independent economists and taught, across the world, as a cautionary tale of 'what governments should not do',"" she said. Download The Times of India News App for Latest India News."
Will not let nation forget or forgive the 'Tughlaqi blunder': Sonia Gandhi hits out on notes ban - Times of India,"NEW DELHI: Congress president Sonia Gandhi on Friday held the Modi government responsible for taking away livelihoods through demonetisation and said her party will ensure that the nation never forgets or forgives the ""Tughlaqi blunder"". She said the Prime Minister and his colleagues have never taken responsibility for the ""faux pas"" that claimed over 120 lives and proved a death knell for India's medium and small businesses. ""No matter how much the Modi government may try and evade responsibility for this ludicrous and short-sighted measure, the nation and its people will ensure that they are held accountable,"" Gandhi said in a statement. ""The Prime Minister and his colleagues have stopped speaking about demonetisation since 2017, hoping that the nation will forget. Unfortunately for them, the Congress will ensure that neither the nation nor history, forgives or forgets. Because unlike the BJP, we serve in the 'national interest',"" she added. She said three years on, demonetisation is perhaps the single most appropriate metaphor for the BJP's ""ill-conceived governance model"". ""It was a preposterous measure fuelled by false propaganda, which did untold damage to innocent and trusting countrymen. This, in a nutshell, is a summary of the Modi government's approach to governance,"" she said. ""Yet, despite all the empty rhetoric about holding himself accountable, the Prime Minister and his colleagues never once took responsibility for - or even acknowledged - this faux pas that claimed over a hundred and twenty lives (by a conservative estimate), proved a death knell for India's medium and small businesses, snatched the livelihoods of India's farmers and reduced millions of families to the very margins of poverty,"" she noted. Gandhi recalled that on November 8, 2016, Prime Minister Narendra Modi demonetised the Rs 500 and Rs 1,000 currency notes by one sweeping measure and promised the nation to wipe out black money, eliminate fake currency and purge terrorism and naxalism. The BJP government even told the Supreme Court that black money to the tune of Rs 3,00,000 crore will be purged as it would not return into the system. Subsequently, the Prime Minister added the objective of abolition of cash currency usage and to replace it with a digital economy, she said. ""Three years later, Prime Minister Modi has failed spectacularly on all these counts,"" said Sonia Gandhi. The Congress chief said the RBI has confirmed that 99.3 per cent of all the devalued Rs 500 and Rs 1000 currency notes have been re-deposited with zero windfall gain. ""Fake notes turned out to be a miniscule and negligible percentage of the notes in circulation (again, as per the RBI)."" Terror and naxalite activities have actually seen an increase after demonetisation as per the government's own published data and the currency in circulation has actually seen a 22 per cent increase over pre-demonetisation level, she noted. ""The simple question being asked by every Indian is - What did the Demonetisation achieve? What it did instead, was to wipe out over one crore jobs from the economy (and still counting), take the unemployment rate to a 45 year high, shaved two full percentage points off GDP growth and ensured that India's international rating moved from 'stable' to 'negative'. It is now widely acknowledged as a herculean blunder by independent economists and taught, across the world, as a cautionary tale of 'what governments should not do',"" she said. Download The Times of India News App for Latest Politics News."
