News Title,Content
 No need for govt to set up trust for Ram temple as one already exists: Ram Janmabhoomi Nyas chief | India News - Times of India,"AYODHYA: There is no need for the government to set up a new trust for the Ram Temple as directed by the Supreme Court because the Ram Janmabhoomi Nyas already exists, its president Mahant Nritya Gopal Das said on Wednesday. Ram Janambhoomi Nyas is an organisation run by the Vishwa Hindu Parishad (VHP). Mahant Nritya Gopal Das said in a statement that there is no need of forming a new trust. ""The trust (Ram Janambhoomi Nyas) already exists. We can give a shape to it and new members can be added as per need,"" he said. Other seers associated with the Ram Temple movement expressed differing views on the establishment of the trust. Mahant Suresh Das, chief of the Digambar Akhara , said that the apex court had clearly said the new trust was to be formed by the government. ""It is the responsibility of the Union government to set up the trust and not of the Ram Janambhoomi Nyas. But representatives of the nyas should be in the trust,"" he said. Nirmohi Akhara chief Mahant Dinendra Das said the trust must be formed as per the directions of the court but expressed reservations over Akhara members joining it. ""Nirmohi Akhara is also a trust so the members will decide on whether or not to join the government trust,"" he said. VHP's Triloki Nath Pandey , who represented the deity in the court, said, ""The trust must be formed by the government and must have have the members from the government."" He demanded that Mahant Nritya Gopal Das be appointed the president of the government trust. He said that the temple should be built according to the model proposed by the VHP and the stones prepared by the organisation be used in its construction. ""The government after forming the trust must raise funds for the temple's construction from the Hindu community and government money should not be used for the fund,"" Pandey said. Download The Times of India News App for Latest India News."
"Ram temple will elevate Ayodhya as ‘maha teerthraj’, say devotees | Lucknow News - Times of India","AYODHYA: Buoyed by the Supreme Court verdict in favour of Ram temple, pilgrims visiting Ayodhya on the occasion of Kartik Purnima on Tuesday said it would elevate the status of the temple town among pilgrimages in the country. “At present, Ayodhya is known as teerthraj (king of all pilgrimages) because the birth of Lord Ram is celebrated here every day. But the construction of Ram temple will turn this place into maha teerthraj (emperor of all pilgrimages),” said Mahant Girishpati Tripathi of Tewari Mandir. Citing a chaupai (verse) from Ramcharitamanas, he said, “Jai din ram janam shruti gavahi, teerath sakal tahan chali avahi” (the day song on the birth of Lord Ram was sung, all pilgrimages of the world came to Ayodhya.” Elated over SC judgment, Mainarani Pathak, a pilgrim from Gorakhpur, said: “Ram Lalla is worshipped in all temples of Ayodhya. The city reverberates with the chant of bhaye pragat kripala deen dayala, Kaushalya hitkari every day. The absence of Ram’s temple at his birth place (Ramjanmabhoomi site) was strongly felt by devotees. Now that the temple will come up at that spot, Ayodhya is set to witness grand celebrations.” “Followers of Ram associated with Ayodhya are known as naam upasaks, meaning they chant Ram’s name with everything. This chanting generates positive energy in devotees,” said Ashok Kumar, a retired government employee. Hailing the apex court order, Devendra Pandey, a pilgrim from Basti, said, “Ram temple will become the signature monument of Ayodhya.” Hirawati Devi, a teacher from Sultanpur, said the Supreme Court order has fulfilled her long pending wish. Sanskrit scholar Shashi Sharma said the fate of Ayodhya will change for better now. “The end of land dispute marks a new beginning for Ayodhya. I am hopeful that Ayodhya will now move ahead on the path of progress,” she said. Download The Times of India News App for Latest City News."
December 6 anniversary will be a low-key affair for VHP this year | Lucknow News - Times of India,"LUCKNOW: For the first time in 27 years, the anniversary of Babri Masjid demolition on December 6 will be a low key affair for Vishwa Hindu Parishad this time. VHP has been observing the anniversary as ‘Shaurya Diwas’ (Bravery Day) and organizes hawans and special prayers for Ram temple every year. It also pays tributes to kar sewaks who were killed in police firing in 1990 during the then Mulayam Singh Yadav regime. However, VHP has changed its plans in the wake of Supreme Court’s verdict on Ayodhya. “This time, all programmes will be a closed door affair and there won’t be any public display,” VHP national general secretary Milind Parande told TOI. VHP had suspended all programmes and training camps ahead of the SC verdict. VHP’s Awadh Prant general secretary Bholendra said these activities will remain suspended till further orders from the central leadership. “Despite the SC ruling in favour of a Ram temple, we have been instructed not to celebrate and maintain communal harmony,” he said. Sources in VHP said it will not mount pressure on the government for the formation of a trust for the construction of Ram temple. “The ball is now in Centre’s court. It has to decide when the trust would be formed and when the construction of Ram temple would start,” said a senior VHP functionary. Download The Times of India News App for Latest City News."
" Ayodhya: VHP suggests Shah, Yogi be included in proposed temple trust | India News - Times of India","AYODHYA: As the Centre has set the ball rolling for setting up a Supreme Court-mandated trust for construction of a temple at Ramjanmabhoomi site in Ayodhya, right-wing organisation Vishwa Hindu Parishad has suggested that Home Minister Amit Shah and Uttar Pradesh chief minister Yogi Adityanath be included in it. VHP spokesperson Sharad Sharma on Wednesday here also reiterated the outfit's hope that the trust would build a grand temple as per the design prepared by the Ramjanmabhoomi Nyas (RJN). The Nyas has been running a sprawling workshop in Ayodhya's Karsewakpuram since 1990 and artisans and craftsmen have fashioned out magnificently carved stones and pillars over these years, with the assumption that one day it will be used to build a temple for Ram Lallah. As per the RJN plan, the temple, once built, will be 268 ft long, 140 ft wide and 128 ft high, from the ground to the apex point (Shikhar) and a total of 212 pillars will be used, according to 79-year-old Annu Bhai Sompura, in-charge of the workshop. The Ram Janmabhomi Nyas is supported by the Vishwa Hindu Parishad, whose members volunteer services at the workshop. ""Over these nearly 30 years since the inception of the workshop, we have been taking the design of this temple to people's homes through various means of communication. Devotees too have taken pictures and videos and spread the word. So, that is the dominant image of a Ram temple in the consciousness of the people,"" Sharma said. ""We are hopeful that the new trust that the government will constitute will not only have representation from the RJN, but will also build the grand temple as per the architectural plan made by the Nyas,"" he said. A wooden model of a 'proposed Ram Temple' in a glass encasement has been kept at the workshop site for over two decades, and many devotees stream in from various parts of India to see the model and beautifully carved stones, after visiting the Ramjanmabhoomi site. ""We also feel that Home Minister Amit Shah and Uttar Pradesh CM Yogi be made a part of the trust, and if needed, exceptions be made for their inclusion,"" Sharma told PTI, and cited Sree Somnath Trust's inception to buttress his point. ""K M Munshi, who was at that time (early post Independence) a minister in the Union cabinet, was in it (Somnath trust). The Ram temple trust should be formed on the lines of the Somnath trust,"" he added. Settling a fractious issue that goes back more than a century, the Supreme Court in a historic verdict on Saturday backed the construction of a Ram temple by a trust at the disputed site in Ayodhya, and ruled that an alternative five-acre plot must be found for a mosque in the Hindu holy town. Days after the judgement, the Centre has started the process of setting up a trust, as mandated by the apex court in its Ram Janmabhoomi-Babri Masjid verdict, with a team of officers examining the order threadbare, officials said on Monday. Opinions of the Ministry of Law and the attorney general will be taken on how to proceed on setting up the trust that will fix the modalities for construction of a Ram temple in Ayodhya. A team of officials have been tasked with studying the top court order threadbare for its technicality and nuances so that the trust can be constituted exactly as per the verdict. Asked what were his expectations on the role of the RJN in the proposed trust, Sharma said, ""I am very optimistic that the Ramjanmabhom Nyas, which has been given the land by the apex court in its historic verdict, will be accorded a priority given its background struggle to get a temple built at the site."" Nearly 65 per cent of the work on carving of stones has been completed and the section needed for the ground floor of the temple as per the design of the RJN is ready, he said, adding, ""the work was going on till four months ago, but halted now"". The stones are carefully numbered and can be joined like a ""jigsaw puzzle"" using white cement when needed, the VHP leader said. At the workshop, some of the pink sandstones which were carved intricately in the early 90s have darkened over the decades but these will be washed up once the time comes for their use, said Hanuman Yadav, a VHP worker and caretaker and guardian of the workshop, as he points towards lintels and columns and ceiling blocks, bearing beautiful floral motifs. He also claimed that demands have come from some quarters to include Muslim representatives in the trust. The framework of the trust is yet to emerge, so it is ""wait and watch"" as of now, he added. Asked if the proposed trust draws out a fresh plan for the Ram temple, Sharma said, ""We are very optimistic about the RJN plan getting accepted by the trust, or at least be included in the grand temple design. These stones have been carved over decades with money donated by people."" Download The Times of India News App for Latest India News."
 How Guru Nanak played a ‘role’ in Ayodhya verdict | India News - Times of India,"NEW DELHI: The SC verdict on Saturday that settled the Ayodhya dispute has a historical nugget tucked away in its 1,045 pages that many might not have known about — the Sikh connection in what has been seen as a Hindu-Muslim tussle. An evidence that helped strengthen the Hindu side’s claim to the disputed site was the visit by Guru Nanak Dev to Ayodhya for Ram Janmabhoomi darshan in 1510-11 AD. Babri Masjiddid not come up until after the 1526 Battle of Panipat. More than three centuries later, in 1857, a Nihang Sikh barged inside the mosque and occupied it for a considerable amount of time, even setting up a platform on which an idol of Lord Ram was placed. With a posse of 25 Sikhs standing guard outside, the Nihang Sikh lit a fire and started arrangements for puja, leading to the first recorded instance of friction between Hindus and Muslims over the structure. The Nihang Sikh scrawled “Ram” on the walls of the mosque, according to police complaint. The addenda to verdict bring on record the Janam Sakhis, or writings that profess to be biographies of Guru Nanak Dev. On the question of “whether the disputed structure is the birthplace of Lord Ram according to belief of Hindu devotees”, the SC says there is no material to identify the exact place of Ram Janmabhoomi. But it recognises the visit of Guru Nanak Dev to Ayodhya as an event depicting visits by pilgrims even before 1528 AD. The judgment says, “It is found that in period prior to 1528 AD, there were sufficient religious texts, which led Hindus to believe the present site of Ram Janmabhoomi as birthplace of Lord Ram.” One of the witnesses in suit number 4, during his examination in Allahabad HC, had referred to books on Sikh cult and history. He said Guru Nanak Dev had sought darshan at the Shri Ram Janmabhoomi temple. To his statement, he appended various Janam Sakhis documenting the visit of Guru Nanak Dev to Ayodhya. The verdict also traces a second event that occurred against the backdrop of 1857 transfer of power, when complaints sent to the Oudh administration (as Ayodhya and nearby areas were then referred to) reported the presence of Sikhs. A complaint in 1860 to deputy commissioner of Oudh said local Muslims were facing problems in performing namaz at the mosque. “The Azaan of Moazzin was met with the blowing of conch shells by Hindus. A contentious situation was arising. The Nihang Sikh was evicted from the site and a record was maintained,” SC notes, deducing that it showed namaz was at that stage being performed in the mosque. That incident led to the installation of a railing in the form of a grill-brick wall outside the mosque. It was also the genesis of division of the complex into an inner courtyard (in which stood the structure of the mosque) and outer courtyard. “The construction of a railing in 1856-7 to provide a measure of separation between the inner and outer courtyards led to the construction of a platform by Hindus in close proximity to railing in outer courtyard. The platform, called Ramchabutra, became a place of worship for Hindus,” states the verdict. In Video:Guru Nanak Jayanti: The link between the Guru’s travels and Ayodhya verdictDownload The Times of India News App for Latest India News."
"Muslim student leader donates Rs 1,100 for Ram temple | Agra News - Times of India","AGRA: In a first after the Supreme Court’s Ayodhya verdict giving the possession of disputed Ramjanmabhoomi site to Hindu parties, the district president of National Students’ Union of India (NSUI) contributed Rs 1,000 for the construction of a Ram temple there on Monday. NSUI district president Bilal Ahmed handed over a cheque of Rs 1,100 to the district administration. Handing over the cheque to city magistrate Arun Kumar Yadav at the collectorate, Bilal said, “Do pathar hamari aur say lag jaengay mandir bananey mein toh bahut khushi hogi (I will be very happy if two bricks are included in the temple from my side).” Expressing happiness over the Ayodhya verdict, Bilal said, “The court has made a remarkable decision in the matter. It is nobody’s win or loss. The biggest thing to cheer is that such an old dispute used by right wing politicians to spread hatred in the society has finally ended. We now hope that the government will focus on strengthening economy and generating jobs for youngsters.” Download The Times of India News App for Latest City News."
 VHP decides to construct Ram temple through crowd-funding | India News - Times of India,"LUCKNOW/NEW DELHI: VHP has decided to seek contributions for the proposed Ram Mandir and has also decided to explore ways to enlist the involvement of Ram bhakts in its construction, potentially setting the stage for yet another mass mobilisation for the Ayodhya temple. “Ram bhakts (devotees) from across the country will be approached for contribution to the construction of the Ram temple. The Ayodhya movement was associated with the faith and sentiments of scores of Hindus and they will have to do their bit, including ‘kar seva’, whenever the project begins,” said Vinod Bansal, national spokesperson of VHP, the Sangh affiliate which spearheaded the campaign for the construction of the temple. “A formal plan will be out soon,” Bansal told TOI. Besides, VHP has decided to suggest that the trust that is to be formed within three months should facilitate the symbolic participation of “bhakts” in the construction of what has been imagined as a “grand Ram temple”. Devotees from all 718 districts of the country will be invited in delegations to stay for at least a week and help in construction work, said the VHP functionary, an indication that another round of “kar seva” could be in the works. “Kar seva”, or voluntary work, formed an important part of the VHP-led “Mandir” movement with lakhs reaching Ayodhya in 1990, and again in 1992, the second round resulting in the demolition of Babri Masjid. VHP functionaries in Delhi confirmed the crowd-funding plan. “There is no ambiguity about the plan that funds will be pooled in directly from Hindu devotees of Lord Ram spread across the globe. The process to seek contributions will start soon for which teams will be constituted to ensure that it is done smoothly,” VHP working president Alok Kumar told TOI. He said VHP has pledged only to use contributions from people for temple construction. VHP’s statements come amid reinforced indications that it will have a significant representation in the temple trust. The Supreme Court had, in its verdict on Saturday, denied any role for VHP-promoted Ramjanmabhoomi Nyas in temple construction. However, sources said the government, which will have the final say in the matter, appears inclined to include in the trust Mahant Nritya Gopal Das, who headed the Nyas, as well as some of the key Hindu seers aligned with VHP. The decision to pool funds is in sync with what Mahatma Gandhi had suggested when he offered his support for the reconstruction of the Somnath temple. Gandhi gave his consent to the move to revive the temple, which had been attacked and plundered repeatedly by invaders, but told the prime movers — Sardar Patel and K M Munshi —that they should not take money from the government. “For a temple dedicated to Lord Ram, funds must come from the public. Taxpayer money should not have any role in the project. We shall start the fund collection once the trust takes over,” Kumar said. “Some people may contribute shilas (sandstone), while others may donate money. We leave everything to people,” he added. VHP sources in Ayodhya said they expect the construction to begin around Makar Sankranti in January or Ram Navami in April next year. “The ball is in the court of the government which has to take a call on the issue,” said a senior VHP functionary. VHP functionaries said enlisting popular support for the construction of the temple will be a respectful gesture to the devotees, who have waited “generations” to see it happen. “We shall urge the trust to allow the visit of delegations from each district of the country to hand out a brick for the construction,” Kumar said. He said over 60% of the temple has already been carved but construction will start after complying with the norms. “We have to abide by the norm as the temple will be dedicated to ‘Maryada Purushottam’.” Download The Times of India News App for Latest India News."
 ‘Verdict perfect like Taj Mahal’ | India News - Times of India,"NEW DELHI: Archaeologist and former director of ASI’s northern region K K Muhammed has hailed the Supreme Court verdict settling the decades-long Ayodhya dispute “perfect like the Taj Mahal”, where there is no scope for improvement. Muhammed, who came under attack for his assertions that a large non-Islamic structure existed under the Babri Masjid — a finding the apex court noted in its order — said the SC judgment had left him feeling vindicated. He also welcomed culture minister Prahlad Patel’s announcement that the ASI report — which finds detailed mention in the order — will be published as a book for public consumption. “I was maligned and attacked. And there was even a threat to my life, because of which I was provided security. But I took a stand and stood my ground. The court delivered a finely balanced judgment, one that has shown great foresight,” Muhammed told TOI over phone from Kozhikode, adding that the judgment had brought a sense of relief to both Hindu and Muslim communities. “In 1986, Muslims had come very close to handing over the mosque to Hindus following talks between PM Rajiv Gandhi and Ali Mian Nadwi. But despite Nadwi’s best efforts, Muslims backed out at the last minute, thereby squandering a golden opportunity to earn goodwill among the Hindus,” he said. The archaeologist was part of the 10-member excavation team that visited Ayodhya in 1976-77, and had unearthed, among other things, 12 pillars, a ‘makara pranali’— the image of a crocodile, which is a symbol of river Ganga — and the ‘amalaka’, all of which pointed to the presence of a non-Islamic structure before the Babri Masjid came up in Ayodhya. Acknowledging that he was happy to see the court rule in favour of a Ram temple in Ayodhya, Muhammed suggested building a university, rather than a mosque, on the five acre plot of land that the SC has said would be given to the Muslim parties. “I am not with the extremists on Hindu or Muslim side. I believe that demolition of the mosque was wrong. But Ram Janmabhoomi is as sacred to Hindus as Mecca and Medina are to Muslims. Now that the court has given its verdict, we should move on,” he said. Download The Times of India News App for Latest India News."
"Ayodhya judgment ends Ram’s second exile, won’t install idol now: Priest | Lucknow News - Times of India","AYODHYA: Mahant Satyendra Das, the caretaker head priest at Ramjanmabhoomi, who was apppointed in 1992 to look after the Ram Lalla in the make-shift temple said he would not prefer immediate installation of the idol till the temple construction is complete. He also said that the Supreme Court verdict has ended the second over 26-year ‘vanvaas’ (exile) of the Lord. “Jaise prabhu ne vanvaas jhela tha 14 varsh tak, 26 varsh se adhik who tirpal (tent) mein pade rahe. Bina Ram ki kripa ke kuchh nahi hota. Ab kripa ho gayee hai, ab taat se uthkar bhavya mandir mein virajmaan honge (Like the Lord was on 14-year exile, he stayed under a tent for over 26 years. Nothing happens without the sanction and blessings of Ram. With, He will move from this tent and be installed in a grand temple),” Das told TOI. The 82-year-old was appointed by the Allahabad high court to bathe, feed and dress the Ram Lalla idol and has been taking care of the Lord since March 1, 1992. Das said the verdict is not an occasion for celebrations. “Both the communities had decided that we would respect and follow whatever SC orders. We should do that now,” he said. The Sanskrit scholar also said that he would extend all help to Muslims when the mosque will be built at an alternate site, saying Lord Ram’s teachings showed love for all Ayodhyavasis, irrespective of their faith. “Whoever is close to Ram is close to his followers. Ayodhvasis are neither Hindus nor Muslims, not Sikhs or Christians either. So, all Ayodhyavasis will be treated with the same love as during Ram rajya,” insisted Das. He said Nirmohi Akhara didn’t have sufficient papers to back its claim on the land of Ram Chabootra and Sita Rasoi and hence SC ruled against it. He said that he was happy with the recent salary hike of Ram Lalla staff two months ago, but the SC verdict in favour of Ramjanmabhoomi was biggest of all happiness In Video:Ayodhya judgment ends Ram’s second exile: Head PriestDownload The Times of India News App for Latest City News."
"After Ayodhya verdict, these feuding brothers hope for truce | Lucknow News - Times of India","AYODHYA: Even as the Supreme Court on Saturday ended the Ayodhya dispute with verdict in favour of Ram temple, two feuding restaurateur brothers on the stretch leading to the site kept wooing visitors in a bid to scale up their cash registers. Achal Gupta and his brother Vikram have been running vegetarian restaurant, Chandra Bhojnalaya, since 1990. The two had split over who would inherit the legacy six years ago. The other reason was who would sell fast food, including Chinese fare and pure Indian vegetarian dishes. On Saturday, the two welcomed the verdict with fanfare yet with a sheepish grin that they would sink their differences if Lord Ram wills. “I will leave everything to Lord Ram. It’s he who grew my business. My brother doesn’t talk to me but our kids sometimes exchange greetings. May be this victory will bring us close again” said Achal. The younger brother, whose restaurant shares the wall with that of Achal, has retained the same name but prefixed it with his son Ayush’s name. Vikram’s family, including his son, though believe that their dispute is nothing compared to the land fight between Hindus and Muslims. “At least there was no bloodsheed. Financial matters always have some problems,” said Vikram’s son. As the Section 144CrPC restricted open sale and throwing of eggs, meat and mutton in the town, the Gupta brothers had a gala time bringing customers, including several from media crew. In Video:After Ayodhya verdict, feuding brothers hope for truceDownload The Times of India News App for Latest City News."
 Case filed against Asaduddin Owaisi for allegedly making inciting statement on Ayodhya verdict | India News - Times of India,"BHOPAL: A complaint was on Monday filed against AIMIM chief Asaduddin Owaisi for allegedly making inciting statement following the Supreme Court's verdict on Ayodhya dispute case. In a landmark judgment, the apex court had last week permitted the Centre to construct a temple at the site where the Babri Masjid once stood, and allot a ""prominent and suitable"" five-acre plot for Muslims to construct a mosque in Ayodhya. Following the pronouncement of the verdict, Owaisi said that the ""Supreme Court is indeed supreme but not infallible"". ""I am not satisfied with the verdict. We have full faith in the Constitution. We were fighting for our legal rights. We do not need five-acre land as a donation,"" he had said. The complaint filed by an advocate Pawan Kumar Yadav at Jahangirabad Police Station alleges that Owaisi gave inciting statement on the verdict. He sought registration of an FIR against him on the charges of sedition. Download The Times of India News App for Latest India News."
"Who’s raising Kashi, Mathura, asks Murli Manohar Joshi | Nagpur News - Times of India","NAGPUR: Veteran BJP leader Murli Manohar Joshi, who was also in the forefront of Ram Janmabhoomi movement, appeared to be ruling out raising similar demand for temples in Mathura and Kashi (Varanasi). Like the Ram Mandir at Ayodhya, Hindu right wing groups had raised a demand for building temples on sites having mosques at Mathura and Kashi also. “Who is raising such demands for Mathura and Kashi,” Joshi countered on a question whether demand for temples at these two sites would also be raised after Ayodhya. The BJP veteran was in the city to attend a function to kick off centenary celebrations of Dattopant Thengdi, founder of Bharatiya Mazdoor Sangh (BMS), the trade union wing of RSS.On further action to be taken on building the temple, Joshi said it is to be done by the Ramjanmabhoomi Trust to be formed by the government. Replying to a question on action to be taken against demolition of the mosque in December 1992, he said the case is already going on. Joshi hailed the supreme court judgment saying it has been fair to all the parties. Former speaker of Lok Sabha, Sumitra Mahajan, who also attended the function said it was a matter of joy that finally Lord Ram has got his place back. Earlier addressing the function, RSS chief Mohan Bhagwat stressed on the need of having social harmony which he said was strongly advocated by Thengdi too. Bhagwat said “Thengdi had the good fortune of being closely associated with Dr Babasaheb Ambekdar, which also shaped his thoughts.” “There is a need to finish inequalities in the society. However, for that differences need to be rooted out right from the peoples’s thoughts,” he said. Thengdi was open to all ideologies but was not bound by any single thought. He was also open to hand over reins to another person having a better ability for a certain task, said Bhagwat. The RSS chief cited examples from Italian war of independence when leaders handed over responsibility to the right person each time themselves stepping aside. Download The Times of India News App for Latest City News."
"Prince of Arcot hails top court verdict on Ayodhya dispute, urges people to resist pseudo-nationalism | Chennai News - Times of India","CHENNAI: Prince of Arcot Nawab Mohammed Abdul Ali on Sunday welcomed the Supreme Court’s verdict on the long-pending Ayodhya dispute. “It has finally brought closure to what looked like an intractable dispute between the two major communities of India,” he said in a statement, adding that Muslims must find solace that the Supreme Court did not agree with the contention that Babri Masjid was built after demolishing a temple. “Supreme Court has reiterated the fact that both the demolition of the Babri Masjid in 1992 and the surreptitious placing of idols in 1949 in the structure were illegal. Therefore, those responsible for the demolition must be brought to book,” he said. He also appealed to the people of India, irrespective of caste, creed or religion, to work together for the steady progress and development of the country, which can be achieved only by improving the socio-economic conditions of the masses, not by creating conflicts over places of worship. “Let us not give any quarter to communalism and pseudo-nationalism. We must together resist all attempts to exploit religious sentiments for political purposes,” he said. Download The Times of India News App for Latest City News."
" Will install idol only after shrine is constructed, says head priest | India News - Times of India","AYODHYA: Mahant Satyendra Das, the caretaker head priest looking after Ram Lalla idol in makeshift Ramjanmabhoomi temple since 1992, says he does not prefer immediate installation of the idol and will wait till a new temple is constructed. He said the SC verdict has ended the second ‘vanvas’ (exile) of Lord Ram, this time stretching over 26 years. “Jaise prabhu ne vanvas jhela tha 14 varsh tak, 26 varsh se adhik woh tirpal (tent) mein pade rahe. Bina Ram ki kripa ke kuchh nahi hota. Ab kripa ho gayee hai, ab taat se uthkar bhavya mandir mein virajmaan honge (Just as the Lord was on a 14-year exile, now too he stayed under a tent for over 26 years. Nothing happens without the sanction and blessings of Ram. Now, He will move from this tent and preside over a grand temple),” Das told TOI. He was appointed by Allahabad HC to bathe, feed, and dress the Ram Lalla idol and has been taking care of the Lord since March 1, 1992. He added that he would extend all help to Muslims when the mosque would be built at an alternative site, saying Ram’s teachings showed love for all Ayodhyavasis (residents of Ayodhya), irrespective of faith. Download The Times of India News App for Latest India News."
 Will decide where &amp; whether or not to take 5 acre land: Sunni Waqf Board | India News - Times of India,"LUCKNOW: A day after the Supreme Court pronounced its verdict on the Ayodhya dispute, UP Sunni Central Waqf Board has said that the board will meet and decide whether or not it will take the five acres of alternate land which the apex court has asked the state government to provide for a mosque. The board's chairperson, Zufar Faruqi, told TOI that the Board in its general body meeting will also be deciding where it will take the land if it has to. ""The Board will take a decision on both the points in its meeting to be held soon,"" said Faruqi when asked if there has been any decision by the UP Sunni Central Waqf Board on will alternate land be taken and where will be taken? He also said that the Board will be putting its head together on the sensitive issue on November 26. He added that the date can be advanced too. ""We have received a few suggestions from various people on the alternate land as observed by the SC. But decisions have to be taken on it in the upcoming meeting,"" said Faruqi. Earlier on the day of the SC verdict, Faruqi as chief of the Board which is one of the primary appellant in the Ram Janmbhoomi-Babri Masjid dispute, had welcomed the verdict. On Saturday, he had also said that the Board will not review the apex court's order or file any curative petition, denouncing contrary statements in media. Download The Times of India News App for Latest India News."
" Ayodhya verdict: Congress sees opportunity to reclaim lost ground, endorses construction of temple | India News - Times of India","NEW DELHI: The Supreme Court giving finality to the Ayodhya dispute could provide an opportunity to the Congress, which was quick to endorse early construction of a Ram temple, to win back the confidence of the majority population and shrug off the charge of ""minority appeasement"". A section of party leaders feel that despite having initiated the process of starting prayers at the disputed site way back in 1986, the Congress has suffered electoral losses in the Hindi heartland, particularly Uttar Pradesh, since the demolition of the Babri mosque under its regime in 1992. As the Congress's fortunes dipped, its arch rival BJP emerged as the clear gainer, riding on the Ram Janmabhoomi movement to national limelight and subsequent electoral victories. ""After 26 years, the Supreme Court has done exactly the same thing that the Congress party had sought to do through an Act of Parliament,"" Congress chief spokesperson Randeep Surjewala told PTI. The leaders claimed that though the Narasimha Rao government was blamed for failing to stall its demolition, it was the Congress which initiated the mediation 26 years ago and wanted the construction of a Ram temple through consensus or through court order. But the BJP, which used the matter to polarise people and reap electoral gains, did not support the party's proposals, the leaders said. They said it was then prime minister Rajiv Gandhi who on February 1, 1986 got the permission for starting prayers at the disputed site and got the locks opened. Thereafter, the 'shilanyas puja' was held in 1989, they say. They also claimed that the then Congress government at the Centre also brought the Ayodhya Act in January 1993 ""to acquire the site of the disputed structure (2.77 acres) and suitable adjacent land (64 acres) for setting up a complex"" that would have a temple dedicated to Lord Ram. This was stated by then Home Minister S B Chavan in Parliament. They said the party-led government planned to build ""a Ram temple, a mosque, amenities for pilgrims, a library, museum and other suitable facilities"" at the site, but the BJP opposed it then. ""After 26 years, the Supreme Court has done exactly the same thing that the Congress party had sought to do through an Act of Parliament - The Ayodhya Act in 1993, vis-a-vis construction of the Ram temple, a mosque and a museum, but the BJP had vehemently opposed the construction of the temple by Government of India, with its Vice-President SS Bhandari calling the Act as 'partisan, petty and perverse',"" Surjewala said. Former law minister Ashwani Kumar, who was additional solicitor general during Rajiv Gandhi's tenure as prime minister, said no political party or side should now reopen or seek to find fault with today's Supreme Court decision, even if it is not seen as perfect. ""This is particularly so since the Congress has paid a huge price in terms of polarisation, social and religious divides generated by the controversy. Political parties will be doing a great disservice to seek political gains from this judgement,"" Kumar said. He said matters of faith and religious sensitivity are best addressed in a non-partisan judicial forum which has now happened. He added that the SC verdict on the sensitive and contentious issue must now receive a final closure, considering a detailed and credible analysis of the contentions of respective parties. Former Union minister of state for home Subodh Kant Sahai claims that the Congress always wanted the issue to be resolved through consensus, but the BJP never allowed so and wanted to make it an emotive and ideological issue to gain political dividend. The steps taken by the Congress in resolving the issue through consensus came to nought after the demolition of the mosque on December 6, 1992 and all discussion in this regard proved futile, he said. ""I am happy that the Supreme Court did not talk about rights and considered the issue of faith and centered around temple construction...everyone should maintain peace and calm. But the question remains on whether those associated with the government will be supportive in maintaining peace or will continue to treat it as an issue of victory or loss,"" Sahai told PTI. ""The Supreme Court verdict should be limited to temple construction and should bring an end to politics by those who vitiated the atmosphere,"" he said. Congress leader and former Uttar Pradesh minister Pramod Tiwari said, ""The BJP has always said that this is an issue of faith and it cannot be resolved in the court ... But the Congress has stood by what it always said. The BJP has been befooling the people by taking advantage of Ayodhya issue, but the court decision has brought an end to the issue and everyone will have to follow it now."" Another minister in the Rajiv Gandhi government, KK Tewary, said the BJP owes its rise to the Ayodhya movement. ""The BJP cannot make much out of it now as the matter now rests after the SC verdict,"" he said. Settling a fractious issue that goes back more than a century, the Supreme Court in a historic verdict on Saturday backed the construction of a Ram temple by a government trust at the disputed site in Ayodhya, and ruled that an alternative five-acre plot must be found for a mosque in the Hindu holy town. Download The Times of India News App for Latest India News."
