News Title,Content
" Indian defence lab develops 'combat drugs' to reduce casualties in Pulwama-type attacks, warfare | India News - Times of India","NEW DELHI: With 90 per cent of gravely wounded security personnel succumbing to injuries within a few hours, Defence Research and Development Organisation's (DRDO) medical laboratory has come up with a range of 'combat casualty drugs' that can extend the golden hour till the trooper is shifted to hospital. The spectrum includes bleeding wound sealants, super absorptive dressings and glycerated salines, all of which can save lives in the event of warfare in jungle and high altitude areas as well as in terror attacks, scientists said. Citing the   February 14 terror attack in Pulwama   where 40 CRPF soldiers were martyred, they said the medicines could have brought down the death toll. According to developers of the drugs at the Institute of Nuclear Medicine and Allied Sciences, a laboratory of the DRDO , chances of survival and minimum disability are highest when effective first aid care is given within the golden hour. Scientists at INMAS, entrusted with research and development in a number of areas concerning the defence sector, said the main battlefield emergencies are excess bleeding, sepsis, shock, hypovolemia (decreased blood volume) and pain. DRDO's indigenously made medicines will be a boon for paramilitary and defence personnel during warfare, said AK Singh, director general of life sciences at the organisation. ""These medicines will ensure that our brave soldiers do not suffer from unwanted blood loss while being taken to a better healthcare from war zones,"" he told PTI. The challenges are many. There is only one medical person and limited equipment to take care of soldiers during combat in most cases. This is compounded by battlefield conditions such as forests, hilly terrain and inaccessibility of vehicles, experts said. Among the drugs developed is glycerated saline, a battlefield intravenous fluid that does not freeze till -18 degrees Celsius and is useful in handling trauma cases in high altitude areas. According to Manju Bala Popli, senior scientist at INMAS, glycerated saline, unlike normal saline, reduces inflammation. The drug can be life saving, particularly if the traumatic edema, collection of fluid in tissues and cavities of the body, is in the brain or lungs. ""Glycerated saline has life saving capacities as it gives more time to the medical personnel to shift the wounded patient to a higher care facility,"" Popli said. INMAS has also developed a special medicated dressing material which is 200 times more absorptive than normal dressings during bleeding wounds. Amit Tyagi, another senior scientist at INMAS and part of the team behind developing the drug, said the cellulose fibre-based dressings are more effective in stopping bleeding and keeping the wound clean. Additionally, antiseptics, antibiotics and curcumin can be impregnated in the dressing which acts as a slow drug release system, said a note prepared by INMAS on the medicines developed by it. ""Normal cotton dressing used for bleeding wounds has sub optimal absorptive capacity and is soiled after sometime. In heavily bleeding wounds, putting a normal dressing can actually enhance the bleeding by sucking out the blood,"" said INMAS scientist Gaurav Mittal. ""It is safer and more effective to put in a long stuffed absorptive strip rather than individual gauge pieces. It has four-five times higher capacity to absorb blood,"" he said. Then there is Chitosan gel, which helps in preventing blood loss by forming a film over the wound. Coupled with platelets and red blood cells aggregation, it stops the bleeding. Its antibacterial and wound health properties are of added benefit. ""Chitosan gel is suitable for sealing wounds by twin action: haemostasis by chemical action and filing action. It can be used for wounds on the limbs and also cavities such as abdomen and thorax,"" INMAS director Tarun Sekhri told PTI. The gel is poured onto the wound and held with physical pressure for few minutes till the bleeding stops, he said. ""It is topped by Chitosan wound cover. If the wound is deep, filters like silk and cellulose granules may be used after Chitosan gel,"" he explained. The products developed for jungle warfare are at the stage of implementation, said Aseem Bhatnagar, additional director of the institute. ""The Ministry of Home Affairs has recommended the cost-effective drugs to be inducted into their paramilitary forces while efforts are on with other forces for induction,"" he said. Part of the range is hypochlorous acid (HoCL), a disinfectant for troopers involved in jungle warfare. It is helpful in treating necrotising fascitis, a rapidly progressing bacterial infection of soft tissues. Bacterial toxins cause local tissue damage and necrosis, as well as blunt immune system responses. In such cases, pure 0.01 per cent HoCL has both broad-spectrum antimicrobial activity and can rapidly neutralise bacterial toxins. Bhatnagar said jungle warfare wounds have significant infection risk. The standard approach is to treat them with antibiotics. However, overuse and misuse of antibiotics often leads to breeding resistant strains of superbugs. ""A safe and effective alternative method for managing infected wounds is by using a more non-traditional cleansing agent. While the use of HoCL does not obviate the need for antibiotic, it augments treatment and speed of wounds healing. Undesirable side effects and antibiotics resistance gets reduced,"" Bhatnagar said. INMAS scientists have also discovered a new route for administering the Nalbuphine injection to reduce pain during mutilating war injuries. The scientists have discovered that 10 mg injection of Nalbuphine hydrochloride is more effective for an injured trooper if it is given through the submental/sublingual route instead of intra-muscular or intravenous route. Download The Times of India News App for Latest India News."
"Indian Army: 18 terrorists, including 6 from JeM, killed since Pulwama attack | India News - Times of India","NEW DELHI: Eighteen terrorists, including six from Pakistan-based Jaish-e-Muhammed, have been killed in various counterterror operations since the   February 14 Pulwama attack   in which 40 CRPF personnel were martyred, the Army said on Monday. The Army said that security forces have also killed the Pulwama terror attack mastermind - JeM terrorist Mudasir Ahmed Khan - in an encounter at south Kashmir's Tral area. 3 terrorists killed in Pulwama gunbattleThere has been a significant dent to the JeM after the killing of Mudasir, IG Kashmir S P Pani said at a press conference. KJS Dhillon, Corps Commander of Chinar Corps, Indian Army: In last 21 days, we have eliminated 18 terrorists, out o… https://t.co/xzvBJ0Clge— ANI (@ANI) 1552302518000The security forces had launched a cordon and search operation in Pinglish after receiving specific intelligence input about the presence of terrorists in the area. The operation turned into an encounter after the terrorists opened fire at the search party of the forces who retaliated. Lesser-known JeM terrorist Khan was identified as the brain behind the audacious terror strike in Pulwama on February 14, officials said on Sunday. Piecing together evidence gathered so far, security officials said that 23-year-old Khan, an electrician with a graduate degree and a resident of Pulwama, arranged the vehicle and explosives used in the terror strike. A resident of Mir Mohalla of Tral, Khan joined JeM sometime in 2017 as an overground worker and was later drawn into the terror outfit by Noor Mohammed Tantrey, alias 'Noor Trali', who is believed to have helped the terror group's revival in the Valley. After Tantray was killed in December 2017, Khan disappeared from his home on January 14, 2018 and has been active since then. Suicide attacker Adil Ahmed Dar, who blew his explosive-laden vehicle next to a bus in a CRPF convoy on February 14, had been in constant contact with Khan, officials said. (With inputs from agencies)In Video:3 Jaish terrorists killed in Tral encounterDownload The Times of India News App for Latest India News."
 Pulwama terror attack mastermind identified as 23-year-old electrician: Officials | India News - Times of India,"SRINAGAR: Lesser-known Jaish-e-Muhammed terrorist Mudasir Ahmed Khan, alias 'Mohd Bhai', has been identified as the brains behind the audacious terror strike in Pulwama that left 40 CRPF personnel dead on February 14, officials said on Sunday. Piecing together evidence gathered so far, security officials said that 23-year-old Khan, an electrician with a graduate degree hailing from Pulwama district, arranged the vehicle and explosives used in the terror strike. A resident of Mir Mohalla of Tral, Khan joined Jaish-e-Muhammed sometime in 2017 as an overground worker and was later drawn into the JeM fold by Noor Mohammed Tantrey, alias 'Noor Trali', who is believed to have helped revive the terror outfit in the Valley. After Tantray was killed in December 2017, Khan disappeared from his home on January 14, 2018 and has been active since then. Suicide attacker Adil Ahmed Dar, who blew his explosive-laden vehicle next to a bus in a CRPF convoy on February 14, had been in constant contact with Khan, they said. After completing his graduation, Khan did a one-year diploma course as electrician from an Industrial Training Institute (ITI). The eldest son of a labourer, Khan is also believed to be involved in the terror strike at the Army camp in Sunjawan in February 2018, in which six personnel and a civilian were killed. His role has also come under lens in the Lethpora attack on a CRPF camp in January 2018 that left five CRPF personnel dead. The National Investigation Agency (NIA), which is probing the February 14 terror attack, had carried out searches at the residence of Khan on February 27. A Maruti Eeco minivan was used in the Pulwama terror attack and it was bought by another Jaish-e-Muhammed operative just 10 days before the strike. The JeM operative, identified as Sajjad Bhat, a resident of Bijbehara in south Kashmir, has since been on the run and is believed to have become an active terrorist now, they said. Download The Times of India News App for Latest India News."
 'New Pakistan' with 'nayi soch' should show new action against terrorist groups: India | India News - Times of India,"NEW DELHI: India on Saturday said if Pakistan claims to be a ""naya Pakistan"" with ""nayi soch"", it should show ""naya action"" against terrorist groups and their infrastructure on its soil and end cross-border terrorism in support of its claims. Ministry of external affairs spokesperson Raveesh Kumar, at a media briefing, also said its non-military strike on JeM camp in Pakistan achieved its desired objective and demonstrated the country's firm resolve to take decisive action against cross border terrorism. An Indian Air Force MiG-21 Bison, piloted by Wing Commander Abhinandan Varthaman, shot down a Pakistan Air Force F-16 fighter aircraft and there were eyewitness accounts and electronic evidence for it, said Kumar. ""We have also shared   evidence in the form of parts of AMRAAM missile   which were recovered from the site and are only carried by F-16 aircraft of the PAF,"" he said. ""Our non-military counter-terrorism strike achieved the desired objective. It has demonstrated our firm resolve to take decisive action against cross border terrorism,"" he said. Only one aircraft was lost by India during Pakistan's unsuccessful attempt at targeting Indian military installations, he said. Kumar also said if, as Pakistan claims, it has evidence of downing of second Indian aircraft then why has it not shared it. Since the Pulwama terror attack the international community has stood by India, Kumar said. It is unfortunate that Pakistan still continues to deny JeM's own claim of carrying out the Pulwama attack in which 40 CRPF personnel were killed, he said. Kumar asserted that Pakistan-based terror groups were conducting their activities without any hindrance. Pakistan must show credible, verifiable and sustained action against terror groups operating from its soil, he said. On the issue of the fugitive diamantaire Nirav Modi's extradition, the MEA spokesperson said the UK is still considering India's request. Nirav Modi tracked down to £8 million flat in London's West EndIndia is taking all steps necessary for his extradition, he asserted. In Video:Naya Pak with nayi soch should demonstrate with naya action, says MEADownload The Times of India News App for Latest India News."
 MEA spokesperson on India-Pakistan situation: Full text | India News - Times of India,"The ministry of external affairs spokesperson Raveesh Kumar on Saturday asserted that Pakistan-based terror groups were conducting their activities without any hindrance. Pakistan must show credible, verifiable and sustained action against terror groups operating from its soil, he said during a media briefing. Below is the full text of the briefing: 1. You are all aware of the developments following the heinous terrorist attack in Pulwama, Jammu and Kashmir State, on 14 February, that was executed by the Pakistan-based and UN-proscribed terrorist group Jaish-e-Mohammed. The foreign secretary and the spokespersons of our Armed Forces have already briefed the media on the action taken by us against the Jaish-e-Mohammed. 2. Our non-military counter terrorism strike of 26 February achieved the intended objective. It has demonstrated our firm resolve to take decisive action against cross-border terrorism. 3. On 27 February Pakistan, instead of taking action against terrorist groups on its soil, chose to escalate through an act of aggression by violating our air space and attempting, unsuccessfully, to target our military facilities. Their action was effectively thwarted by the alertness and readiness of our armed forces. 4. We have been transparent and open in informing the media on 27 February itself that, in the process of defending our national sovereignty and territorial integrity, one MiG 21 Bison was lost in action and Wing Commander Abhinandan had to bail out and landed in Pakistan occupied Kashmir. Pakistan, however, continues to propagate a false narrative of the events of that day. 5. The statement by our Indian Air Force is in the public domain. Only one aircraft was lost by us. If, as Pakistan claims, they have a video recording of the downing of a second Indian aircraft, why have they not shown it to the international media even after more than one week? Questions should be asked to them as to where the fuselage of the aircraft is and what has happened to the pilots? As we have already said, there are eye-witness accounts and electronic evidence that Pakistan deployed F-16 aircraft and that one F-16 was shot down by Wing Commander Abhinandan. Evidence of the use of AMRAAM Missile, which can only be deployed on the F-16 with Pakistan, has also been shown to the media. Pakistan should explain why it continues to deny that its F-16 aircraft has been shot down? We have asked the United States to also examine whether the use of F16 against India is in accordance with the terms and conditions of sale. 6. Since the Pulwama attack, the international community has solidly stood with India in their condemnation of the attack as well as in asking Pakistan to take concrete action against terrorists and terrorist infrastructure in territories under the control of Pakistan. The United Nations Security Council unanimously issued a Press Statement in which they have explicitly referred to the Jaish-e-Mohammed as having claimed responsibility for the attack. The UN Security Council Press Statement also calls for perpetrators, organisers, financiers and sponsors of terrorism to be held accountable and brought to justice. It is regrettable that Pakistan still continues to deny Jaish-e-Mohammed’s own claim of taking ownership of the Pulwama attack. In his interview to BBC on 1 March, Pakistan foreign minister said, and I quote “they have not claimed responsibility of that (Pulwama attack). There is some confusion on that. The confusion is that the leadership has been contacted and they said no” unquote. Is Pakistan defending the Jaish-e-Mohammed and acting as its spokesperson? Does Pakistan’s claim have any credibility? 7. In 2004, the then President of Pakistan had made a solemn public commitment that they would not allow any territory under their control to be used for terrorist activity in any manner. But till today, however, Pakistan has failed to take any credible action against Jaish-e-Mohammed and other terrorist organizations, which continue to operate with impunity from Pakistan. The widespread presence of terrorist camps in Pakistan is a public knowledge within and outside Pakistan. Repeated requests by us and the international community for Pakistan to take action against such groups has been met with denial. 8. Since 26 February, following demands from the international community, Pakistan is again claiming to take fresh action against terror groups on its soil. In an interview to CNN on 28 February, the Foreign Minister of Pakistan has said, and I quote “Well, he is (Masood Azhar) in Pakistan according to my information” unquote. Claims are being made that terrorist organizations will be proscribed, that some individuals have been placed in preventive detention and that some action has been taken against seminaries and madrassas belonging to terrorist groups. We are seeing the same script that has been played out earlier after the terrorist attacks on our Parliament in December 2001, the Mumbai terrorist attack in November 2008 and the attack on Pathankot airbase in January 2016. Pakistan claims to proscribe groups and individuals, but this is confined only on paper. Actually, terrorist groups and individuals continue their activities without hindrance. Pakistan has not shown any serious intent to address the legitimate concerns of India and the global community. 9. Despite the media interviews by Pakistan’s Foreign Minister and former President Musharraf acknowledging the presence of Jaish-e-Mohammad in Pakistan, the spokesperson of the Pakistan armed forces openly denied the presence of Jaish-e-Mohammad in Pakistan, in an interview on 6 March. This statement is a sufficient proof that Pakistan still remains in a state of denial. 10. We remain resolute in our determination to persuade the international community of the necessity of compelling Pakistan to move beyond mere words and to show credible, verifiable and sustained actions. We have, and we will continue to act with responsibility and maturity. Our armed forces continue to maintain strict vigil and will remain determined in the defence of the nation and its citizens. 11. If Pakistan claims to be a “naya Pakistan with nayi soch”, it should show “naya action” against terrorist groups and terror infrastructure on its soil and end cross border terrorism in support of its claims. Download The Times of India News App for Latest India News."
Chandigarh airport may not be up for 24x7 operations by March 31 | Chandigarh News - Times of India,"CHANDIGARH: The unrest at the India-Pakistan border following the Pulwama attack and bad weather conditions disrupted the ongoing work at the Chandigarh International Airport for around 10 days. This delay may affect the scheduled declaration of 24x7 flight operations at the airport by month end. Earlier, the Airports Authority of India (AAI) had informed the high court that the airport will be made operational 24x7 by March 31. The next hearing in this case is slated for March 19 where AAI will report the exact state of the works. During the resumed hearing recently, Chetan Mittal, assistant solicitor general, had informed the HC bench that due to the unrest at the border and bad weather conditions, the ongoing work at the Chandigarh International Airport was disrupted for 10 days. Mittal said, ""We have promised to install CAT-II as all the stakeholders have extended their full support enabling us to start 24x7 flight operations by March 31. We will also ensure that the airport is not closed for domestic and international flights during the air force officers' training session. The training will be undertaken twice a day between 8am to 10am and 8pm to 10pm. Other airports across the country remain closed for four hours daily during such exercise. We will be filing the status on March 19."" The sources said the authorities at the airport are now mulling to install CAT-ILS-II system so that the 24x7 operations may be enabled at the earliest, allowing wide body aircraft to land at the Chandigarh airport. The sources added that the 24x7 flight operations may be delayed by a week or two and will be completed by second week of April. Download The Times of India News App for Latest City News."
"Rahul skips Pulwama attack in Punjab, mentions in HP | Chandigarh News - Times of India","Moga: While Congress president Rahul Gandhi touched every issue from Rafale to GST and farm debt waiver to drugs in his rally in Punjab, he did not mention about Pulwama attack and Indian Air Force strike on terrorist camp at Balakot in Pakistan. He, however, spoke on the issue during his rally in Chambi village of Kangra in neighbouring Himachal, accusing PM Narendra Modi of “playing politics over Pulwama attack”. The opposition parties have been asking the Union government to reveal how many terrorist were killed in the IAF strike. Though Rahul has not demanded evidence, he has attacked BJP chief Amit Shah over claims killing of 250 terrorists in the strike. Punjab minister Navjot Sidhu has directly demanded proof saying whether IAF killed terrorists or trees. In Punjab, Rahul was earlier expected pay tributes to those killed in Pulwama attack as one of the head constable of CRPF Jaimal singh belonged to Moga district. At the local level, there was even talk of naming one of the pandals of Congress rally as Jaimal Singh but later the idea was dropped. The Congress chief did not mention the Pulwama martyrs in his address. Download The Times of India News App for Latest City News."
Developers offer flats to families of jawans killed in Pulwama attack - Times of India,"NEW DELHI: Real estate developers have offered 44 flats to the families of CRPF jawans who lost their lives in the terrorist attack in Pulwama last month. NCR-based ATS Infrastructure has made available 10 apartments in Noida Extension and 5 near Chandigarh, while Supertech and Gaursons have offered two apartments each. The other major developers who have offered more than one apartment include Satish Magar in Pune, Narendra Kumar in Patna, Ajit Choradia in Tamil Nadu and Subhash Bura in Orissa. Some of the major contributors are Irfan Razcak of Prestige group in Bengaluru, Nandu Belani and Ajay Kumar Shroff in Kolkata, Vijay Mirchandani in Indore and others. Most of the houses are in the size of 950 sq ft to 1,350 sq ft of two-bedroom plus study. However, some developers have also offered single bed-room houses of 550 sq ft. Download The Times of India News App for Latest Business News."
" After Digvijaya, video shows UP deputy CM calling Pulwama attack 'big accident' | India News - Times of India","NEW DELHI: A day after some BJP leaders and Prime Minister Narendra Modi targeted Congress leader Digvijaya Singh for calling Pulwama strike an ""accident"", a video has surfaced showing their own leader and Uttar Pradesh deputy chief minister Keshav Prasad Maurya calling the February 14 terror attack a ""big accident"". ""There was no lapse in security and it was a 'badi durghatna' (big accident) involving our CRPF jawans. The Prime Minister had said that the armed forces have been given a free hand. Whatever action needs to be taken would be done by the armed forces. The Prime Minister does not need to say any further,"" Maurya had said in the video on February 21, according to news agency ANI. On March 4, Congress leader and former Madhya Pradesh chief minister Digvijaya Singh had described the Pulwama attack as an ""accident,"" drawing sharp criticism from BJP. Digvijaya Singh had said: After the Pulwama ""durghatna"" (accident) and the Indian Air Force (IAF) strike, ""sande""(doubt) is being expressed in some foreign media reports following which ""vishwasniyata"" (credibility) of the government is under question. Speaking at a rally on Tuesday, PM Modi, without naming Digvijaya Singh, said ""a leader termed the Pulwama attack as an ""accident"" and dubbed slain al-Qaida terrorist Osama bin Laden as an ""ambassador of peace""."" BJP leader Ravi Shankar Prasad also seized on Digvijaya Singh's tweet, terming the Pulwama terror attack an ""accident"", to mount a stinging attack on the opposition party to say its senior leaders are speaking the language of Pakistan. Digvijaya, who was at the receiving end of BJP attacks, was quick to retweet the videos of Keshav Prasad Maurya calling Pulwama a ""big accident."" उत्तर प्रदेश के उपमुख्यमंत्री @kpmaurya1 ने भी #पुलवामा हमले को सुरक्षा में चूक नहीं ""दुर्घटना"" कहा है। भक्तों इनको… https://t.co/d06QNuZrx0— Anshul Trivedi (@anshultrivedi47) 1551804261000The Congress leader also challenged Prime Minister Narendra Modi to file a case against him over allegations from BJP leaders that he was an anti-national and a Pakistan supporter. In a series of tweets, Singh, questioned why calling the attacks a ""durghatana"" prompted Modi and three Union ministers to term him anti-national. ""The tweet over which you and your ministers called me a Pakistan supporter and an anti-national was posted from Delhi where police are under the Union government. If you are brave, file a case against me,"" he tweeted. (With inputs from agencies) In Video:UP deputy CM calls Pulwama attack a 'big accident'Download The Times of India News App for Latest India News."
"India Iran news:   India, Iran may expand ties to counter terror in region | India News - Times of India","(This story originally appeared in  on Mar 5, 2019)(This article was originally published by The Economic Times on 06/03/2019.) NEW DELHI: India is exploring the possibility of expanding its anti-terror partnership with Iran to counter terrorist activities allegedly launched from Pakistan’s soil, sources told ET. A day before the Pulwama terror attack by Pakistan-based Jaish-e-Mohammad last month, a suicide bomber had killed 27 elite Revolutionary Guards and left several others wounded in Iran's Sistan-Baluchestan border province. The Jaish al-Adl, a terrorist group based in Pakistan and Sistan-Baluchestan, has claimed responsibility for the Iran attack. India and Iran accuse Pakistan and its intelligence service, the ISI, of lending support to terror outfits operating out of the country. ""India has ramped up its efforts to combat terrorist organisations on Pakistani soil and the Iranian and Indian governments have agreed to cooperate more closely on combating terrorism in the region,"" analyst Brian M Perkins wrote in an article titled ‘Iran: Jaish al-Adl Attack Could See Increased Iran-India Cooperation’, for leading US think-tank Jamestown Foundation. “Such an agreement could see an escalation of surreptitious military operations within Pakistan by its neighbours.” Major general Qassem Soleimani, the head of Islamic Revolution Guards Corps’ (IRGC’s) Quds Force (an elite unit), has warned Pakistan of retaliation if the Pakistan army and the ISI fail to act against what he termed as “state-sponsored terror groups”. The Quds Force has been at the forefront of the fight against the ISIS in Iraq and Syria. Iran’s Far News Agency recently quoted major general Mohammad Ali Jafari, the commander of the IRGC, as saying, ""We believe this silence is kind of support for this group and the Pakistani intelligence organisation should account for it. Pakistan should also know that it should pay the cost for the Pakistani intelligence organisation's support for Jaish al-Zolm (as Jaish ul-Adl is called in Iran) from now on and this price will no doubt be very heavy for them."" The general added that if Pakistan does not comply with its responsibilities, Iran “reserves the right of confrontation against these peripheral threats at the borders, based on international law and rules, and will adopt compensatory measures to punish the terrorists who are mercenaries of the regional and trans-regional states' spy agencies."" According to Far News Agency, Soleimani issued a stern warning to Pakistan saying, “I have this question for the Pakistani government: where are you heading to? You have caused unrest along borders with all your neighbours and do you have any other neighbour left that you want to stir insecurity for."" Download The Times of India News App for Latest India News."
 Digvijaya Singh dares PM Modi to file case against him | India News - Times of India,"NEW DELHI: Senior Congress leader Digvijaya Singh on Wednesday challenged Prime Minister Narendra Modi to file a case against him over allegations from BJP leaders that he was an anti-national and a Pakistan supporter. In a series of tweets, Singh, who stirred a controversy on Tuesday by referring to the Pulwama terror attack as an ""accident"", questioned why calling the attacks a ""durghatana"" prompted Modi and three Union ministers to term him anti-national. पुलवामा आतंकी हमले को मैंने “दुर्घटना” कह दिया तो मोदी जी से ले कर ३ केंद्रीय मंत्री जी मुझे पाकिस्तान समर्थक बताने… https://t.co/s6Nv092iJ3— digvijaya singh (@digvijaya_28) 1551830840000""The tweet over which you and your ministers called me a Pakistan supporter and an anti-national was posted from Delhi where police are under the Union government. If you are brave, file a case against me,"" he tweeted. मोदी जी आपने व आपके मंत्री गणों ने मुझ पर अनेक आरोप लगाए हैं आपके अनेक भाजपा नेता मुझ पर देशद्रोह का मुकदमा दायर करना चाहते हैं।— digvijaya singh (@digvijaya_28) 1551833610000Singh said that Modi and his ministers levelled several allegations against him and even expressed their intentions of filing a sedition case. ""What action has Modi taken over intelligence failure in the Pulwama terror attack? He is yet to tell the country who is responsible for it. Does Modiji hold anyone responsible for this or not? Has he asked for a clarification from the NSA, IB or the RAW chief?"" he asked. आज तक मोदी जी ने पुलवामा के आतंकी हमले में Intelligence Failure के बारे में क्या कार्यवाही की, कौन उसके लिए ज़िम्मे… https://t.co/WsTfqrvBCU— digvijaya singh (@digvijaya_28) 1551831630000पुलवामा आतंकी हमला हमारे लिये, सभी देशवासीयों और विशेष तौर पर उस में शहीद हुए बहादुरों के परिवारों के लिए तो दुखद… https://t.co/J9UcnH8Xyk— digvijaya singh (@digvijaya_28) 1551831167000Singh also re-tweeted a video that shows Uttar Pradesh Deputy Chief Minister Keshav Prasad Maurya describing the terrorist attack as a ""big accident"". ""Would Modi ji and his ministers like to say something about Maurya ji?"" Singh asked. Forty CRPF jawans were killed on February 14 after a Jaish-e-Mohammed suicide bomber rammed an explosive-laden vehicle into a paramilitary bus in Jammu and Kashmir's Pulwama district. Download The Times of India News App for Latest India News."
" Digvijaya Singh calls Pulwama attack 'accident', draws flak | India News - Times of India","NEW DELHI: Senior Congress leader Digvijaya Singh sparked a controversy on Tuesday when referred to the Pulwama attack as a ""durghatana"" (accident), later reviewing it to ""terror attack"" after being trolled on social media. In a tweet earlier in the day, Singh said the foreign media had raised doubts over the air strike after the Pulwama ""accident"" and this has raised questions over the credibility of the Indian government. किन्तु पुलवामा दुर्घटना के बाद हमारी वायु सेना द्वारा की गयी “Air Strike"" के बाद कुछ विदेशी मीडिया में संदेह पैदा… https://t.co/nWDPqLvC1D— digvijaya singh (@digvijaya_28) 1551745464000Later, trolled for referring to the attack in which 40 CRPF personnel were killed, Singh tweeted again, saying there should be not doubt that the incident was an act of terrorism. ""Pulwama was a terrorist attack, what is the doubt in that?The troll army is evading primary questions,"" he tweeted. पुलवामा आतंकी हमला था इसमें क्या शक है? लेकिन फिर से मोदी जी की Troll Army मूल प्रश्न का उत्तर देने से क़तरा रही है।— digvijaya singh (@digvijaya_28) 1551770202000Union minister VK Singh, reacting to Singh's comments tweeted: ""Calling a terrorist attack an 'accident' should NOT be the political discourse in our country. @digvijaya_28 ji, would you call Rajiv Gandhi's assassination an accident? Don't weaken the nation & the morale of our armed forces with these senseless jibes."" Calling a terrorist attack an ‘accident’ should NOT be the political discourse in our country. @digvijaya_28 ji,… https://t.co/lmOyVbKKF1— Vijay Kumar Singh (@Gen_VKSingh) 1551767260000Download The Times of India News App for Latest India News."
Pak navy claims it thwarted Indian submarine from entering its waters - Times of India,"KARACHI: The Pakistan navy Tuesday claimed it had thwarted an attempt by an Indian submarine to enter the country's territorial waters. The report comes after tensions flared up between the two nuclear-armed neighbours following a suicide bomber of Pakistan-based Jaish-e-Mohammed (JeM) killed 40 Central Reserve Police Force personnel in Kashmir's Pulwama district on February 14. Pakistan Navy also shared a footage with the media, which it said was ""actual"". The image showed that footage was made at 20.35 hours on March 4. ""The Pakistan Navy used its specialised skills to ward off the submarine, successfully keeping it from entering Pakistani waters,"" a spokesperson said in a statement. The Indian submarine was not deliberately targeted by the Pakistan to give peace a chance, the spokesperson said. ""The Indian submarine was not targeted keeping in view Pakistan's policy of peace,"" the official said, adding that India must learn from this incident and ""move towards peace"". ""The Pakistan Navy is always ready to guard its territorial waters and is capable of responding to any kind of aggression with full force,"" the navy said. The naval forces claimed it was the second attempt since November 2016 that naval forces have caught the Indian Navy trying to enter the country's territorial waters. Earlier in 2016, the Pakistan Navy successfully repelled an Indian submarine from entering the country's territorial waters, the report said. After the Pulwama attack, the Indian Air Force carried out a counter-terror operation, hitting what it said was a JeM training camp in Balakot, deep inside Pakistan on February 26. The next day, Pakistan air force retaliated and downed a MiG-21 and captured its pilot Wing Commander Abhinandan Varthaman who was handed over to India on Friday. Download The Times of India News App for Latest World News."
Sunil Lanba:   Have reports of terrorists being trained to carry out operations through sea: Navy chief | India News - Times of India,"NEW DELHI: Weeks after the   Pulwama attack   , Navy chief Admiral Sunil Lanba on Tuesday warned that there are reports about terrorists being trained to carry out operations through the sea. Addressing a gathering of global experts at the Indo-Pacific Regional Dialogue in Delhi, Lanba said the Pulwama attack was perpetrated by extremists that were ""aided by a state"" that seeks to destabilise India. ""We also have reports of terrorists being trained to carry out operations in various modus operandi, including through the medium of the sea,"" he said. The 26/11 attack was carried out by 10 sea-borne terrorists of the Lashkar-e-Taiba, who hijacked an Indian fishing trawler to reach Mumbai and unleash mayhem. The Navy chief said this part of the world had witnessed multiple forms of terrorism in recent years and few countries in the region had been spared. The global nature that terrorism has acquired in the recent times has further enhanced the scope of this threat, Lanba said. India, however, faces a ""far more serious"" version of ""state-sponsored"" terrorism, he said. ""We recently saw the horrific scale of the extremist attack in Jammu and Kashmir about three weeks ago. This violence was perpetrated by extremists aided and abetted by a State that seeks to destabilise India,"" the Navy chief said without naming Pakistan. On February 14, a suicide bomber of the Pakistan-based Jaish-e-Mohammed (JeM) rammed an explosive-laden vehicle into a bus in Jammu and Kashmir's Pulwama district, killing 40 Central Reserve Police Force (CRPF) personnel. ""We have seen how quickly terror groups evolve across the globe. A particular brand of terror can well become a global problem in near future,"" Lanba warned. The Indian security establishment is continuously working to address this menace, he said, noting that ""it is imperative that the global community works in concert to contain and eliminate terrorism in all its forms"". Lanba also emphasised the importance of the Indo-Pacific Region. ""There is a renewed focus of the world on the seas. This is principally due to the geoeconomic and geopolitical significance of the maritime domain."" India is a martime nation and, recently, there have been an increasing attention to harness potential of the maritime domain for the country's growth and regional development, he said. This event seeks to ""identify and conceptualise challenges and opportunities that lie in the waters, and evolve strategy for mutual benefits of all stakeholders,"" Lanba said. ""It is widely accepted that (the) Indo-Pacific Region has been growing in geopolitical significance in recent years due to economic, political and other reasons,"" he said. Lanba underlined the region's ancient and historical link with India and its significance for the country. In Video:Terrorists being trained to carry out operations through sea, Indian Navy chief warnsDownload The Times of India News App for Latest India News."
