News Title,Content
Man booked for pronouncing triple talaq in Pilibhit | Bareilly News - Times of India,"PILIBHIT: A man from Puranpur area of Pilibhit was booked on Tuesday for giving triple talaq to his wife. According to a complaint filed by 30-year-old Rehana Beghum, her husband Faiyaz Khan had been her ever since he married another woman from Bihar two months ago. On Tuesday, Khan pronounced talaq and threw his wife and kids out of the house. But after the intervention of locals, he decided to keep them with him After the woman filed a complaint, police lodged a FIR against Faiyaz, his mother Sayidan Beghum and sister whose name was not disclosed, under sections 452 (house trespass), 323 (voluntarily causing hurt), 504 (Intentional insult) 494 (marrying again during lifetime of husband or wife) of the Indian Penal Code and section 3/4 of the Muslim Women (Protection Of Rights On Marriage) Bill 2018, said station house officer Atar Singh. Download The Times of India News App for Latest City News."
" India, J&amp;K people happy with scrapping of special status: JP Nadda | India News - Times of India","KURUKSHETRA: BJP working president J P Nadda on Monday claimed that the entire country were happy with the scrapping of the special status of Jammu and Kashmir. Even people of Jammu and Kashmir are happy with the decision, he claimed. ""India is happy. People of J&K are happy too as they have got an opportunity to join the mainstream,"" he said, adding that the decision was in the interest of the newly carved union territory. Now 104 laws passed by Parliament would be applicable to J&K, he said hailing the ""will power"" and ""tactics"" of Prime Minister Narendra Modi and BJP president Amit Shah, respectively, for the decision. Nadda claimed that earlier women marrying those from outside the state were deprived of their property rights, which was discriminatory. Interacting with party workers here ahead of the assembly polls, Nadda said a delimitation exercise would be carried out in Jammu and Kashmir and reservation would be provided to the SCs/STs. In an apparent reference to the Gandhis, Muftis and Abdullahs, he said ""three political families"" kept Gujjars and Bakrawals backward. Terming the legislation on triple talaq a key decision by the Union government, the BJP leader hit out at the Congress, saying they always indulged in ""vote bank"" politics. He also urged party workers to go door-to-door to apprise people about achievements of the Centre as well as the state government. He said the BJP had no dearth of leaders at the national or state level, claiming that their party had the right intent and programmes to take the country forward. ""Look at others, either their leader is in jail or on bail,"" he said targeting the opposition. He also praised the initiatives taken by the Khattar government for the welfare of people. He told the workers that they should consider themselves fortunate for being members of the party whose membership has risen to 17 crore. ""Out of 193 nations, only seven, including India, have population in excess of 17 crore,"" he said. Nadda made a mention of a meeting with Chinese Ambassador to India Sun Weidong in New Delhi last week. The BJP leader said he told the Chinese envoy that Prime Minister Narendra Modi had ""changed the narrative of politics in the country"". ""Modiji and his government's programmes are for the benefit of the last man standing in the queue,"" he claimed of telling the envoy. During his address, chief minister Khattar stressed that winnability and dedication towards the party would be the key criteria in selecting candidates for the upcoming polls. He tried to reach out to those in the race for the party ticket, saying there may be more than one deserving candidate for a constituency and unsuccessful candidates should not feel disappointed. They should instead work to ensure the victory of the candidates named by the party, he said. He also asked the workers to counter the opposition propaganda while stating about a recent incident during his 'Jan Ashirwad Yatra', in which he was heard telling a worker that ""he will chop off his head"". About the incident, Khattar said he felt ""remorse"" as getting angry was not a good thing. He said it made him think that the BJP had changed the political culture. ""Our role is not that of a raja or maharaja, but of a self-respecting sevak,"" he said. Nadda is scheduled to interact with party workers in Rohtak, Sonipat and Jhajjar on Tuesday. Download The Times of India News App for Latest India News."
"Lucknow: Denied a car in dowry, youth gives talaq to wife | Lucknow News - Times of India","LUCKNOW: A 28-year-old woman from Hardoi has accused her husband of giving her triple talaq on Sunday, just a year after their marriage, for failing to meet his dowry demand of a car and Rs 1 lakh in cash. The woman filed a complaint at Pihani police station following which a case was lodged against her husband and in-laws. Police said Saba Anjum of Jajupur village got married to Akram of Hasyamau village on May 9, 2018. ""My husband wanted a car and Rs 1 lakh in dowry and started mistreating me soon after the wedding. He often thrashed me and sometimes left home and didn't return for months. In his absence, my mother-in-law Rubina and father-in-law Jameel used to torture me,"" she said in her complaint. ""On August 25, Akram came home around 11pm. He hurled expletives and then shouted triple talaq. Next morning, his parents, brother and brother's wife asked me to either get the money or get out of the house. I was beaten up with sticks. I returned to my parents' home,"" Anjum told police. Pihani SHO, Surya Prasad Shukla, said, ""An FIR under Muslim Women (Protection of Rights on Marriage) Act, 2019, has been registered against Akram, his parents and three others who have also been booked under IPC section for criminal intimidation, provoking breach of peace, dowry harassment and causing hurt."" So far, 275 triple talaq cases have been registered in UP. In most cases, the reason behind talaq was dowry, but there were instances where talaq was given over frivolous reasons. In one case, a woman was given instant talaq for celebrating the passage of the triple talaq bill. Download The Times of India News App for Latest City News."
" BJP MPs head most panels, outnumber opposition in committees | India News - Times of India","(This story originally appeared in  on Sep 16, 2019)NEW DELHI: The constitution of the much-awaited Department-Related Standing Committees (DRSCs) gives little hope to the opposition in holding the government accountable in the forthcoming sessions as most of the important panels will be headed by BJP MPs and the ruling party members will be in majority in all of the 24 DRSCs. In the last Parliament session, the opposition alleged that the government was passing crucial bills without scrutiny by the standing or select committees. Bills seeking to ban instant triple talaq, amend Motor Vehicles Act, Aadhaar Act and the Indian Medical Council Act were passed after just a day’s discussion. A close look at the composition of the new DRSCs shows the opposition will not have much say. Called “mini-Parliament”, these committees are formed keeping the strength of various parties in mind. With BJP having a brute majority — 303 seats out of 545 in Lok Sabha — it will easily outnumber the opposition in every committee. Each of the 24 committees will have 21 members from the Lower House and 10 from the Upper House. In the Rajya Sabha too, BJP is comfortably placed with 78 members in a house of 245. Defections, resignations and re-election (in some cases) on BJP tickets of some opposition members from various parties have further weakened the ruling party’s opponents. In the 16th Lok Sabha, the Modi government often rued that important bills were getting stuck in the Rajya Sabha or were indefinitely delayed by standing or select committees of the Upper House. Chairpersonship of the Standing Committee on Home Affairs is the only significant panel that Congress gets to head this time, with party’s Anand Sharma replacing P Chidambaram. Congress MP Jairam Ramesh as head of the science, technology, environment and forest panel would be active as he knows the subject well. Same goes for his party colleague Shashi Tharoor who will now head the information technology committee. External affairs committee, much like the Public Accounts Committee, is conventionally headed by an MP from the main opposition. But Tharoor has been moved out and replaced by PP Chaudhary, who is a law expert. Similarly, the key finance standing committee will now be headed by BJP’s Jayant Sinha. Veteran Congress MP M Veerappa Moily chaired this panel and an MP from the opposition would have made the going tough for the government at a time when it is battling slowdown. Too much is being made of Rahul Gandhi being moved from home to defence. But he was never very active in the committee meetings. Trinamool has come out a loser in the new committees. Sudip Bandopadhyay headed the railways standing committee but it will now be chaired by BJP’s Radha Mohan Singh. BJP has also taken away transport, tourism and culture committee from Trinamool, with TG Venkatesh, who till a few months back was with TDP before switching over to BJP, replacing Derek O’Brien. Current Status of Mini-ParliamentThere are 24 Department-Related Standing Committees (DRSCs) — 16 from Lok Sabha and 8 from Rajya Sabha. Each committee will have 21 MPs from Lok Sabha and 10 from Rajya Sabha. In Rajya Sabha, opposition parties will head five of the eight DRSCs. Earlier, BJP headed four but this time it would head only three. In Lok Sabha, BJP MPs will head 10 DRSCsNew Lok Sabha DRSC HeadsAgriculture: PC Gaddigoudar replaces Hukmdev Narayan Yadav (both BJP) Chemicals and Fertiliser: Kanimozhi (DMK) replaces Anandrao Adsul (SS) Coal and Steel: Rakesh Singh replaces Chintamani Malviya (both BJP) Defence: Jual Oram replaces Kalraj Mishra (both BJP) Energy: Rajiv Ranjan Singh (JDU) replaces K Haribabu (BJP) External Affairs: PP Chaudhary (BJP) replaces Shashi Tharoor (Cong) Finance: Jayant Sinha (BJP) replaces M Veerappa Moily (Cong) Food, Consumer Affairs and PDS: Sudip Bandopadhyay (TMC) replaces JC Divakar Reddy (TDP) Information Technology: Shashi Tharoor (Cong) replaces Anurag Thakur (BJP) Labour: Bhartruhari Mahtab (BJD) replaces Kirit Sommaiya (BJP) Petroleum and Natural Gas: Ramesh Bidhuri (BJP) replaces Pralhad Joshi Railways: Radha Mohan Singh (BJP) replaces Sudip Bandopadhyay (TMC) Rural Development: Pratap Rao Jadhav (SS) replaces PV Venugopal (AIADMK) Social Justice and Empowerment: Rama Devi (BJP) replaces Ramesh Bais (BJP) Urban Development: Jagadambika Pal (BJP) replaces Pinaki Misra (BJD) Water Resources: Sanjay Jaiswal (BJP) replaces Rajiv Pratap Rudy (BJP) Of the 8 Rajya Sabha DRSCs, 5 have seen changesCommerce: V Vijaysai Reddy (YSRCP) replaces Naresh Gujral (SAD) Home: Anand Sharma (Cong) replaces P Chidambaram (Cong) Industry: K Keshav Rao (TRS) replaces RCP Singh (JDU) Science, Technology, Environment and Forest: Jairam Ramesh (Cong) replaces Anand Sharma (Cong) Transport, Tourism and Culture: TG Venkatesh (BJP) replaces Derek O’Brien (TMC) Ram Gopal Yadav ( Health and Family Welfare), Satyanarain Jatiya ( HRD) and Bhupendra Yadav ( Personnel, Public Grievances, Law and Justice) will continue as chairperson of these DRSCs Download The Times of India News App for Latest India News."
FIR lodged for triple talaq in Bhagalpur | Patna News - Times of India,"BHAGALPUR: One Bibi Khurshida has lodged a complaint with Amarpur police station in Banka district against her husband for pronouncing triple talaq on Thursday. She lodged the case on Friday against her husband as well as her in-laws under The Muslim Women (Protection of Rights on Marriage) Act of 2019 and Dowry Prohibition Act of 1961. Khurshida, a resident of Purani Bazar under Jagdishpur block in Bhagalpur district, had got married to Md Shakeel of Subhanpur Katoria under Amarpur police station in Banka district in August 2016. Both the families belong to weavers (boonkar) community. Khurshida told the police that she was given triple talaq after she refused to fulfil the dowry demands of her husband as well as her in-laws. She further alleged that her husband forced her to leave his house immediately after pronouncing triple talaq. Khurshida also accused her husband of physical and mental torture, alleging that her parents had arranged to pay Rs1.25 lakh to her in-laws recently. “However, another spell of quarrel started at my in-law’s house on Wednesday and my father, who came for reconciliation on Thursday, was assaulted by my in-laws. Subsequently, my mother-in-law and sister-in-law provoked my husband to pronounce triple talaq,” she alleged. Khurshida along with her father Mansoor Ansari approached Amarpur and Jagdishpur police stations and also met DIG Vikas Vaibhav at Bhagalpur on Thursday to narrate her woes. The DIG directed Banka SP and Amarpur SHO to get the FIR registered immediately and take suitable action against the victim’s husband and others. Amarpur SHO Kumar Sunny told this newspaper that the FIR was lodged under Section 3 (making triple talaq void and illegal), Section 4 (imprisonment up to three years and penalty) and Section 7 (making triple talaq cognisable and non-bailable) of the Muslim Women (Protection of Rights on Marriage) Act, 2019. “Sections 3 and 4 of the Dowry Prohibition Act have also been included in the FIR in view of the allegations made by the victim,” the SHO said. The DIG told this newspaper that Banka SP and Amarpur SHO were directed to take appropriate action against her husband and his family members on the basis of allegations made by the victim. Download The Times of India News App for Latest City News."
 SC seeks Centre's reply on fresh plea challenging triple talaq law | India News - Times of India,"NEW DELHI: The Supreme Court on Friday agreed to hear a fresh plea challenging the validity of a newly enacted law which makes the practice of instant divorce through 'triple talaq' among Muslims a punishable offence entailing imprisonment of up to three years. A bench headed by Justice N V Ramana issued notice to the Centre and sought its response on the plea filed by an association which has challenged the validity of The Muslim Women (Protection of Rights on Marriage) Act, 2019. The bench, also comprising Justice Indira Banerjee and Justice Ajay Rastogi, ordered that the petition be tagged with similar pleas which are already pending in the apex court. Earlier, the top court had issued notice to the Centre on a batch of petitions which has sought to declare The Muslim Women (Protection of Rights on Marriage) Act, 2019, ""unconstitutional"" on grounds that it allegedly violates provisions of the Constitution. Three petitions were earlier filed in top court challenging the validity of the law. The new law makes 'talaq-e-biddat' or any other similar form of talaq having the effect of instantaneous and irrevocable divorce pronounced by a Muslim husband void and illegal. The law makes it illegal to pronounce talaq three times -- spoken, written or through SMS or WhatsApp or any other electronic chat- in one sitting. ""Any pronouncement of talaq by a Muslim husband upon his wife, by words, either spoken or written or in electronic form or in any other manner whatsoever, shall be void and illegal,"" the law says. Download The Times of India News App for Latest India News."
Court asks Barmer cops to file triple talaq case | Jaipur News - Times of India,"JAISALMER: A case of triple talaq has been lodged in Barmer after the court asked the police to do so. The victim has alleged that her husband after beating her expelled her out of the house by pronouncing talaq three times and threatened to kill her. The woman submitted her complaint in the court, which then asked the police to investigate. Additional SP Kheenv Singh Bhati said that the victim has lodged a case through the court and no arrests have been made so far and police are investigating the case. Barmer’s Bamnor resident Mibai said that she was married six years ago to Salim and after some time, her husband and in-laws started harassing her for dowry and a case had been lodged in this regard at Dhorimanna police station. For last three years, she is staying in a hut. On August 19, her husband Salim, mother-in-law Humayat beat her up and expelled her from the house and locked the house. Salim pronounced talaq three times and also threatened to kill her. When she raised alarm, their neighbours came and rescued her. She went to report the matter on August 20 with Dhorimanna police station and the police allegedly just let her husband off after warning him, and did not register a case. On not getting justice, she met the SP and requested to lodge a case, but she was allegedly just given assurances. The victim then submitted her complaint in the court on August 27 following which the court asked Barmer police to lodge a case on September 5. The victim has also alleged police inaction in her report. Download The Times of India News App for Latest City News."
UP: Man arrested for giving triple talaq over dowry | Agra News - Times of India,"AGRA: A woman married for 15 years with a teenage daughter lodged an FIR at Hariparvat police station under the newly-enacted Muslim Women (Protection of Rights on Marriage) Act, 2019, alleging that her husband gave her instant divorce. The incident took place in Wazipura area on Wednesday. Victim was identified as Baby Farah. Based on the written complaint, her husband Amir Hussain and other in-laws were also booked under IPC section 498 A (domestic violence), 323 (voluntarily causing hurt) and 504 (intentional insult with intent to provoke breach of the peace). According to police, the 35-year-old woman alleged in her complaint, that she was assaulted and mentally harassed for dowry. On Wednesday, her husband allegedly physically assaulted her and later gave triple talaq. Station house officer of Hariparvat Praveen Kumar said, “The accused husband has been arrested. Further investigation is on.” Earlier in Agra, at least eight case of triple talaq were lodged in various police stations of the district. Download The Times of India News App for Latest City News."
"Man gives triple talaq outside court, booked | Varanasi News - Times of India","VARANASI: A woman has accused her husband of giving triple talaq to her outside the local court in Ballia where the couple had gone for a hearing in dowry harassment case, on September 3. The woman, Kaneez Fatima of Chorkanda village in Baansdih, informed the police that her husband had thrown her out of the house in June after giving her triple talaq but at that time she lodged a case of dowry harassment against him. On her complaint, the police on Sunday registered a case under sections 3 and 4 of the Muslim Women (Protection of Rights on Marriage) Act, and sections 504 (intentional insult to provoke breach of peace) and 506 (criminal intimidation) of IPC. Fatima informed cops that after her marriage in 2004, her husband Mahtab Alam started harassing her for dowry. “My father used to fulfill his demands as per his capacity. After my father’s death, Mahtab gave me triple talaq and drove me out of the house on June 23,” she said. Fatima then lodged an FIR against Mahtab under section 498A (subjecting a woman to cruelty) of the IPC and under the Dowry Prohibition Act. She said when she reached the Ballia court in connection with hearing in the case on September 3, Mahtab, who had also gone there for hearing on his anticipatory bail petition, abused her and pronounced talaq thrice. Additional superintendent of police, Ballia, Sanjay Kumar said further investigations were on in the case. Download The Times of India News App for Latest City News."
"Kozhikode: Man gives talaq via WhatsApp, booked | Kozhikode News - Times of India","KANNUR: A non-resident Keralite has been booked by Kasaragod police for allegedly giving triple talaq to his wife through WhatsApp. The Vidya Nagar police registered a case against B M Ashraf, a resident of Kudlu village in the district, on Sunday night based on a complaint filed by his 29-year-old wife. This is reported to be second such case registered in the state after triple talaq bill was passed by Parliament in July. The complaint said Ashraf, 34, gave triple talaq through a voice message sent via WhatsApp to her brother’s mobile phone on March 15. “We got the complaint only now and investigation is on,” said inspector Madhusoodanan Nair T. The case has been registered under section 4 read with section 3 of Muslim Women (Protection of Rights on Marriage) Act, 2019. Though a similar case was reported in Kozhikode district in August, this is the first case in the state in which the complainant directly came to police with complaint, police said. In the first case, the woman had approached the court which directed her to file police complaint. The complainant, a resident of Madhur panchayat, said Ashraf, who works in the UAE, married her in 2007 and they have two children. Though her parents had given him Rs 2.5 lakh in cash and 160 grams of gold ornaments during the marriage, he had been constantly torturing her asking for more money. She had even filed a complaint against him on March 23 under the Protection of Women from Domestic Violence Act. Ashraf came home last month and married another woman; this provoked the woman to file a case, police said. Police said he sent the triple message from the UAE and hence, it has to be verified and authenticated with the help of cyber cell. After the investigation by a team under sub-inspector Melbin is over, necessary steps would be taken, police said. As per the act, instant triple talaq is illegal and it can invite up to three years of imprisonment apart from fine. The act says “any pronouncement of talaq by a Muslim husband upon his wife, by words, either spoken or written or in electronic form or in any other manner whatsoever, shall be void and illegal.” Download The Times of India News App for Latest City News."
Karnataka: Udupi district records its first triple talaq case | Mangaluru News - Times of India,"MANGALURU: The first triple talaq case has been registered in Karnataka's Udupi district under the Muslim Women (Protection of Rights on Marriage) Bill, 2019. The complaint was lodged at Kundapur Police station, about 90 kms from here, on Sunday. The complaint was filed by Alfiya Akthar, 27, hails from Moodu Gopadi village of Koteshwara, Kundapur taluk, against her husband Hanif Sayyad, 32, of Hiriyadka. According to her complaint, Sayyad had uttered talaq thrice on August 15 and the same had been recorded on her mobile. The couple, both divorcees, were married on July 4, 2019. After pronouncing talaq, Sayyad had left her at her parents’ house two days later. Her in-laws had also physically and mentally tortured her for more dowry after their marriage was consummated. At the time of the marriage, expenses of Rs 2 lakh and Rs 2 lakh as dowry was also borne by the complainant’s father and brother, further the complaint stated. She said her husband on September 5 sent a lawyer’s notice indicating that the marriage was null and void, apart from leveling other allegations. The police have filed the case under the Dowry Prohibition Act, Section 4 of Muslim Women (Protection of Rights on Marriage) Bill, 2019, that makes all declaration of talaq, including in written or electronic form, to be void (i.e. not enforceable in law) and illegal. It defines talaq as talaq-e-biddat or any other similar form of talaq pronounced by a Muslim man resulting in instant and irrevocable divorce and other IPC sections. Talaq-e-biddat refers to the practice under Muslim personal laws where pronouncement of the word ‘talaq’ thrice in one sitting by a Muslim man to his wife results in an instant and irrevocable divorce. The Bill makes declaration of talaq a cognizable offence, attracting up to three years’ imprisonment with a fine. Download The Times of India News App for Latest City News."
" Scraping 370, criminalising triple talaq government's major achievements in 100 days: Prakash Javadekar | India News - Times of India","NEW DELHI: The abrogation of Jammu and Kashmir's special status, criminalisation of instant triple talaq and amendment in a law to allow an individual to be designated as 'terrorist' were some of the major decisions taken by the Modi government in its first 100 days, Union minister Prakash Javadekar said on Sunday. As the government completed 100 days in office in its second consecutive term, the minister also allayed fears of a slowdown, saying the fundamentals of the Indian economy are strong and there is no ""panic situation"" in the country. He said that sometimes slowdown is a ""cyclical process"" and such a patch will not hurt the country's progress. While Javadekar addressed a press conference here and released a booklet on the government's achievements, Prime Minister Narendra Modi talked about his government's works at a rally in Haryana's Rohtak. Modi said ""development, trust and big changes in the country"" have marked the 100 days of his government. ""We know how to take challenges head-on"". Modi said that 130 crore Indians were the inspiration behind the government's major decisions in various fields from farm sector to national security. But the Congress launched an all-out attack on the government, alleging that there had been ""no development"". Taking a dig at the Modi government, Congress leader Rahul Gandhi ""congratulated"" it on 100 days of ""no development"". ""Congratulations to the Modi govt on #100DaysNoVikas, the continued subversion of democracy, a firmer stranglehold on a submissive media to drown out criticism and a glaring lack of leadership, direction and plans where it's needed the most -- to turnaround our ravaged economy,"" he tweeted. Congratulations to the Modi Govt on #100DaysNoVikas, the continued subversion of democracy, a firmer stranglehold o… https://t.co/JIzbPunE2d— Rahul Gandhi (@RahulGandhi) 1567933252000Congress general secretary Priyanka Gandhi Vadra said the Modi government is ""mum"" after ""ruining the economy"" and alleged it is trying to hide the grim situation in the country. When asked about the criticism, Javadekar hit out at Rahul Gandhi, saying ""those who are not to be seen in 90 out of 100 days, how can I react on their comment."" He said the world knows whether the government worked. The prime minister's Independence Day speech, his speech to the Motion of Thanks to the President's Address in Parliament, laws which have been passed, the way things have changed and decisions implemented show the government's positive intent. ""This speed, the Congress had never witnessed. Therefore, I don't have anything to say on their comment,"" Javadekar said. According to the document released, the move to scrap special status to Jammu and Kashmir accorded under Article 370 of the Constitution will bring the state at par with other states. The world community has supported New Delhi's move at various international fora, the Minister for Information and Broadcasting said. ""Pakistan knocked several doors including the UN...but the world stood by India ... it is the biggest achievement,"" the minister said. Javadekar said that barring one minor terror incident, there has been no casualties such as deaths from police firing or teargas shells in the last 35 days in J&K. ""Since the 1990s, when terrorism began (in Jammu and Kashmir) this is the first such instance for 35 days"" when no casualties have been reported, he said. Prohibitory orders under section 144 of the CrPC are in force in 14 police stations, ""otherwise there is no restriction."" He said some ""foreign news agencies"" had shown demonstrations held elsewhere or which were four-year-old and passed them off as protests in J&K. Through Doordarshan, he said the government is countering ""fake news"" by showing the reality in Jammu and Kashmir. The booklet said that after the JK's special status was withdrawn ""laws pertaining to education, empowerment of SCs and STs, minorities and others to be applicable in Jammu and Kashmir ... provisions of 10 per cent quota for economically weaker sections of the society to apply."" ""Perhaps no other government in the past has taken so many people-friendly decisions in its first 100 days in power,"" Javadekar said. The minister said that the decisions taken by the government in its first 100 days have helped empower people and brought in more inclusiveness and transparency. These decisions could be taken in quick time as preparations for them had started even before the Lok Sabha elections, he said. He also lauded the sensitivity Prime Minister Modi exhibited towards space scientists on Saturday after the ISRO centre lost communication with Chandrayaan-2 lander 'Vikram' when it was about to touch down on the lunar surface. Javadekar said the government has also unveiled a roadmap to make India a USD-5 trillion economy by 2024. Responding to questions on economy, slowdown and unemployment, he said ""world over, there is a slowdown which also impacts markets here and people's behaviour changes"". ""Therefore, we should not be worried too much. The government is responding with whatever actions are immediately necessary. This is a temporary phase and not a direction of a real slowdown, he said."" He said sometimes there is a ""patch where you get a cyclical slowdown"". ""The fundamentals of Indian economy are so strong and they are not being disturbed,"" he said. The minister said India received record FDI -- more than China -- last year. ""There is no panic situation in the country,"" the minister told reporters. Download The Times of India News App for Latest India News."
 Everyone should contribute towards realising PM's dream of 'New India': Adityanath | India News - Times of India,"AMBEDKARNAGAR (UP): Uttar Pradesh chief minister Yogi Adityanath on Saturday exhorted citizens to contribute towards realising Prime Minister Narendra Modi's dream of a 'New India' and 'Shreshtha Bharat' (superior India). ""Every citizen will have to contribute towards making Prime Minister Narendra Modi's dream of a new India and shreshtha Bharat come true,"" he said at a function in Ambedkarnagar. Lauding the prime minister for abrogating the provisions of Article 370 of the Constitution, which gave special status to Jammu and Kashmir, Adityanath said Modi has given a befitting reply to the separatists. The issue was pending since last 70 years and could be resolved only because of the resolute stand taken by Modi, he said. On the banning of 'instant triple talaq', the chief minister said that Modi had ensured respect and dignity to women who had been suffering for centuries because of archaic practices. Referring to the improved law and order situation in the state, he said, ""No riots have taken place in the state in the last two and a half years and UP has become crime-free. The zero-tolerance policy towards crime and criminals has helped the government in achieving this goal."" He insisted that the government has ensured corruption and crime-free environment in the last two and a half years. This has ensured that benefits of government schemes reached everyone. Enumerating the welfare schemes of the state government, he said, ""It is for the first time since Independence that there is a government which is working on the principle of extending benefits of welfare schemes to all sections of society without any discrimination."" The state government has taken steps towards waiving farmers' debts, closure of illegal slaughterhouses and ensuring women safety by introducing Anti-Romeo squad, he said. We will soon come up with a technology through which those having over 150 to 200 cattle can set up a bio-gas plant, which can be used to re-fill LPG cylinders used by them, he added. The chief minister said the government is working towards ensuring that the quota of ration is provided to the poor at their doorstep. Download The Times of India News App for Latest India News."
UP Woman given triple talaq for giving birth to girl | Lucknow News - Times of India,"LUCKNOW: A 30-year-old woman has accused her husband of giving her triple talaq after she gave birth to a girl child, in Rupaidiha area of Bahraich. Police said the complainant, Aquila Bano of Salarpur village, was married to Mohammed Hasan of the same village in 2012. “My husband wanted a son. In 2016, I gave birth to a girl child after which Hasan often thrashed me. He would often leave home and not return for months. In his absence, my in-laws tortured me,” Bano told police. “On August 26, I again gave birth to a girl. Agitated over this, Hasan hurled abuses at me and pronounced talaq thrice on the day of delivery,” she said. Station house officer, Rupaidiha, Manoj Pandey said an FIR had been lodged against Hasan, his parents and three others under the Muslim Women (Protection of Rights on Marriage) Act, 2019. Download The Times of India News App for Latest City News."
Educate students about Article 370: CM Yogi Adityanath | Lucknow News - Times of India,"LUCKNOW: Chief minister Yogi Adityanath said teachers must educate students about Article 370, which gave special status to Jammu and Kashmir, and explain why it was opposed by BJP ideologue Syama Prasad Mookerjee, besides holding debates on triple talaq and women empowerment. Addressing teachers and principals at a felicitation function on Teachers’ Day at Lok Bhawan on Thursday, Yogi said, schools, colleges, universities should have held debates and discussions on Article 370 and triple talaq and sent letters of appreciation to Prime Minister and Union home minister for the “courageous” decision. “Isn’t it the responsibility of teachers to apprise students about recent happenings like abrogation of Article 370. Debates should have been held on why Syama Prasad Mookerjee and BR Ambedkar were against it. Why Sardar Patel was not able to digest Article 370 and why it took 70 years to revoke it,” the CM said. “Har shiksha aur prashikshan sansthan is sahshik nirnay ke liye Pradhan Mantri ko abhinandan patra bhej sakta tha...Kitni achchhi baat hoti ki kahin se to achchhe karya ko prashansa mili hoti (Every educational and training institute could have sent a letter of appreciation to Prime Minister. It would have been a good thing if good work gets appreciation),” Yogi added. “Debate karwa kar, ek sarva sammat prastava lakar PM ka abhinandan kar sakte the-…Hum har karya ko vote bank ke nazariye say dekhenge? Yeh paksh shiksha jagat ko chintan ka ek avsar deta hai(We could have held debates, passed unanimous resolutions to felicitate PM. Will we look at everything from vote bank angle?),” he questioned. On the occasion, Governor Anandiben Patel recalled her teaching days and shared her experiences. She also supported the CM’s view that there is nothing wrong in cleaning of school by students. “Winds of change start blowing whenever BJP government comes to power. I stick to my election slogan of eradicating “Bhay, Bhookh aur Bhrashtachar” (fear, hunger and corruption),” she said. Download The Times of India News App for Latest City News."
" Kerala governor-designate Arif Mohammad Khan arrives in Trivandrum, will take charge tomorrow | India News - Times of India","KERALA: Kerala governor-designate Arif Mohammad Khan reached state's capital city Trivandrum on Thursday and is scheduled to take charge of his office on Friday.  Former Union minister Khan was appointed as the governor of Kerala on September 1. Khan is scheduled to be sworn-in on Friday by the Chief Justice of Kerala high court who would administer the oath of office.  Khan will be replacing Justice (Retd) Palanisamy Sathasivam who was appointed as governor of the state in September 2014.  After his appointment, Khan had said that his role will be to ensure that democratically elected government in the state functions in accordance with the provisions of the constitution.  Former Congress leader Khan had in past voiced his support for many decisions of the BJP government and including the Triple Talaq bill.  Khan, who a Union minister during former Prime Minister Rajiv Gandhi's tenure, had resigned from his position after the then government decided to overturn the Supreme Court judgment in the Shah Bano case by bringing legislation in the Parliament.  He had also left the Congress party in 1986 over Muslim Personal Law Bill and triple talaq legislation. Download The Times of India News App for Latest India News."
"Woman allege triple talaq in MP, police starts investigation | Bhopal News - Times of India","BHOPAL: A woman in Chattarpur alleged triple talaq and filed complaint with police on Wednesday. Living with her parents for the past three years, she alleged her husband and in-laws demanded dowry for allowing her to live with them. On Wednesday, she alleged, her husband pronounced triple talaq and said she was divorced. Police are holding investigations before registering a case.  Resident of Chattarpur city and mother of a child, Asgari Bano about 25 year of age said on Wednesday her husband again demanded Rs 1 lakh cash and a bike as dowry and when she told him it was not possible, he pronounced talaq thrice and said ""I have divorced you."" She said she reported the matter with the police. “I have lodged complaints of harassment against my husband in the past also but police never reacted . But on Wednesday, he pronounced talaq thrice. It is illegal.” Ramzan Raieen, father of Asgari said, “her nikah was performed in a mass marriage function after Asgari’s in-laws approached us for marriage. I performed their nikah and gave Rs 1.25 lakh as dowry also. “ But soon after the marriage, the family started demanding more money and a bike also. “We are poor and have not been able to fulfill their demand,"" Ramzan, a daily wage labourer told police.  He said that after repeated harassment of his daughter, she left her husband’s house and started living with him. ""She would go back to her husband and and return. They have a child also. But the harassment continued,” he alleged. On Wednesday, he gave my daughter triple talaq.  Superintendent of police Tilak Singh said, “We have registered a case under sections 498 ( cruelty to women). Her allegations of triple talaq are being investigated after she submits all the marriage related documents. "" The SP said, “We may register a case of triple talaq after the investigations are over.” Triple talaq is illegal after the Muslim Women (Protection of Rights on Marriage) Bill, 2019 criminalising triple talaq was passed on August 1 this year. Download The Times of India News App for Latest City News."
