News Title,Content
" Coronavirus: 10 people who returned from China under watch in hospitals in Kerala, Mumbai and Hyderabad | India News - Times of India","KOCHI/MUMBAI: Ten people — seven in Kerala, two in Mumbai and one in Hyderabad — who were among the hundreds of passengers who returned from China in the recent days are under observation in hospitals to check for possible exposure to the deadly novel coronavirus, central and state officials said on Friday. Officials in Kerala said another 73 people were being kept under medical surveillance at their homes in the state. As over 20,000 passengers returning from mainland China and Hong Kong underwent thermal screenings at the seven international airports of Delhi, Mumbai, Kolkata, Chennai, Bengaluru, Hyderabad and Cochin, the All India Institute of Medical Sciences (AIIMS) in Delhi has set up an isolation ward and kept beds ready for providing treatment to any suspected case of the respiratory infection. Coronavirus outbreak: Indian embassy starts hotline in ChinaAccording to Kerala state health ministry officials in Thiruvananthapuram, seven people who had shown mild symptoms of fever, cough and sore throat are under watch in state-run hospitals in different districts in the state. Two of them are in the state capital while one each is in observation in Kochi, Thrissur, Kozhikode and Pathanamthitta. The state government has advised those under home surveillance to remain at home for 28 days from the date of their departure from China. Indian school teacher becomes first foreigner to contract deadly virus in ChinaThe coronavirus is a large family of viruses that causes illnesses ranging from the common cold to acute respiratory syndromes, but the virus in China is a novel strain and not seen before. It has killed 26 people so far, and has caused alarm because of its similarity to SARS (Severe Acute Respiratory Syndrome). According to a Union health ministry official, two people who returned from China have been kept under observation at a Mumbai hospital while one person has been placed under watch at a hospital in Hyderabad. However, no positive case has been detected in the country so far, he said. The official said a total of 20,844 passengers who travelled in 96 flights from China have been screened at the airports till January 24. Also, on the basis of the details provided by the Indian Embassy in China, around 25 students who have returned to India recently from Wuhan are being closely monitored, the official said. Their details have been shared with district-level officers and they are being monitored closely for any symptoms. Two people who returned to Mumbai from China have been kept in an isolation ward at Kasturba Hospital, and their blood samples collected to check for the new strain of coronavirus, officials said in Mumbai. As many as 1,789 passengers underwent thermal screening at the Chhatrapati Shivaji Maharaj International Airport in Mumbai for the coronavirus since January 19 and two of them were admitted to civic-run Kasturba Hospital in the city as a precaution, they said. Till now, no cases of coronavirus infection have been detected during screening, a health department official said. ""No passenger with history of visit to Wuhan city of China in the last 14 days was found positive (for the virus) during thermal scanning,"" he said. Coronavirus cases were first reported from Wuhan, the capital of central China's Hubei province. The Brihanmumbai Municipal Corporation (BMC) has created an isolation ward at the Kasturba hospital. ""The isolation ward has been created for diagnosis and treatment of people suspected to have the virus infection,"" said Dr Padmaja Keskar, executive health officer of the BMC. Keskar said the two people under observation at the hospital have mild cough and exhibited cold-related symptoms. Doctors at the airport have been asked to send travellers returning from China to the isolation ward if they show any symptoms of the novel coronavirus, she said. ""All private doctors in the city have been asked to alert us if they observe symptoms of coronavirus in any person who has returned from China,"" she added. According to Kasturba Hospital sources, they have received detailed instructions from the Maharashtra government about how to deal with a coronavirus infection. Apart from Kasturba Hospital, quarantine facilities have also been provided at Naidu Hospital in Pune, the officials said. During the screening at the Mumbai airport, six passengers — three from Pune and another three from Mumbai — underwent further medical examination, he said. ""Four of them were found to be perfectly alright. As a precaution, two others who were suffering from a minor cold and cough have been admitted to the Kasturba Hospital in Mumbai and kept under monitoring,"" he said. AIIMS Director Randeep Guleria said, ""We have an isolation ward and we have beds kept ready for providing care and treatment for suspected coronavirus cases in Delhi or elsewhere in India."" ""All precautionary measures — in terms of personal protection equipment for healthcare workers to prevent the spread of the disease while treating infected patients — are in place."" Download The Times of India News App for Latest India News."
Singapore schools ask for holiday travel details as China virus spreads - Times of India,"SINGAPORE: Schools in Singapore, where the first case of a coronavirus was confirmed on Thursday, are asking parents and staff to provide details of travel during the lunar new year holidays as part of measures to fight the disease that has killed 25 people in China. A 66-year old Chinese national was the first case of the virus in Singapore, while another has tested positive preliminarily, authorities said on Thursday. The virus has infected more than 800 in China. ""In this phase of enhanced preparedness, our schools, including Ministry of Education Kindergartens, and Institutes of Higher Learning will take measures to ensure the safety and well-being of our students and staff,"" the education ministry told Reuters in an e-mail on Friday. ""Schools have instituted travel declarations for all students and staff,"" it added. Parents in Singapore have started receiving e-mails from schools asking them to state where their children will be travelling for holidays. Many people have planned travel over the long weekend for the new year. The ministry said there are no student trips planned currently to Hubei province, the epicentre of the virus. None are planned for China in February. It said it would advise educational institutes to postpone trips in March and later, if necessary. Download The Times of India News App for Latest World News."
"Coronavirus in China: SARS-like virus could mutate, 'spread further'; death toll hits 9 - Times of India","BEIJING: China warned on Wednesday that a SARS-like virus could mutate and spread as the death toll rose to nine and the number of cases reached 440 across the country. The coronavirus is transmitted via the respiratory tract and there ""is the possibility of viral mutation and further spread of the disease"", National Health Commission vice minister Li Bin said at a news conference. The commission announced measures to contain the disease as hundreds of millions of people travel across the country for this week's Lunar New Year holiday, including disinfection and ventilation at airports, train stations and shopping centres. ""When needed, temperature checks will also be implemented in key areas at crowded places,"" the commission said in a statement. The virus has been detected in some other Asian countries, and the United States confirmed its first case on Tuesday. The epicentre of the outbreak is the central Chinese city of Wuhan, where authorities have stepped up fever checks at the airport, train stations and highways, while a major Lunar New Year event that draws hundreds of thousands of people was cancelled. Download The Times of India News App for Latest World News."
North Korea to ban tourists over China virus: Report - Times of India,"SEOUL: North Korea will ban foreign tourists to protect itself against a new SARS-like virus that has claimed at least nine lives in China and sickened hundreds, a major tour operator said. Several nations including the US have stepped up checks on airport passengers to detect the coronavirus, which first emerged in the central Chinese city of Wuhan, but a ban on tourists would be a first. The virus has caused alarm in China and abroad because of its genetic similarities to Severe Acute Respiratory Syndrome (SARS), which killed nearly 650 people across mainland China and Hong Kong in 2002-2003. The vast majority of foreign tourists to North Korea are Chinese, and their numbers have swelled significantly in the last year as relations between Beijing and Pyongyang have warmed, generating vital foreign currency for the isolated country. But as of Wednesday, North Korea will ""temporarily close its borders to all foreign tourists as a precaution to the coronavirus"", Chinese-based specialist operator Young Pioneer Tours said in a statement. Exact details had yet to be confirmed, it added. Koryo Tours, the market leader for Western visitors, said it had been ""informed that action was being considered"" and was expecting more information Wednesday. Pyongyang has taken similar action in the past -- it closed its borders to foreign tourists for more than four months from October 2014 in a bid to keep out the Ebola virus, even though no cases had been reported in Asia. It enforced a 21-day quarantine period on anyone entering the country, including foreign diplomats and businesspeople. Pyongyang's official Rodong Sinmun newspaper did not mention any North Korean action over the virus Wednesday but reported on the outbreak in China, saying it had ""spread rapidly"" and that authorities in its giant neighbour were taking ""corresponding measures"". The North has poor medical infrastructure and a chronic shortage of medicines. When South Korea suffered from the world's largest outbreak of Middle East Respiratory Syndrome, or MERS, in summer 2015, the North reportedly prohibited its diplomats and workers overseas from returning to their homeland for months to prevent the spread of the virus. Pyongyang also suspended foreign tours for three months due to fears over SARS in 2003. Download The Times of India News App for Latest World News."
New china virus:  China coronavirus claims 4th victim as more screenings added - Times of India,"BEIJING: A fourth person has died in an outbreak of a new coronavirus in China, authorities said Tuesday, as more places stepped up medical screening of travelers from the country as it enters its busiest travel period. The increased control measures followed a sharp rise in the number of infections to more than 200 people since last month, with epidemiologists still uncertain of its nature and mode of transmission. Chinese health authorities confirmed late Monday that some cases had been transmitted person-to-person, a development that means the illness could spread faster and more widely, particularly at the start of the Lunar New Year travel rush. Concerned about a global outbreak similar to SARS, which spread from China to more than a dozen countries in 2002-2003, numerous nations have adopted screening measures for travelers arriving from China, especially those from the central city of Wuhan, where the outbreak is thought to have originated and which has accounted for the vast majority of the cases. Australia's chief medical officer Brendan Murphy said his country will be increasing airport screening. Australia receives a significant number of travelers from China, including three direct flights a week from Wuhan into Sydney, and these flights will be met by border security and biosecurity staff for assessments, Murphy told reporters. Japan, South Korea, Hong Kong and other countries and regions with extensive travel links to China are also enacting stricter screening measures. At least three US airports have started screening incoming airline passengers from central China. Chinese authorities have confirmed cases in Wuhan, Beijing and Guangdong, with suspected cases in Shanghai and other parts of the country. Additionally, Thailand detected two cases among Chinese travelers and South Korean and Japan have reported one each. The outbreak is believed to have started late last month among people connected to a seafood market in Wuhan, which had a total of 198 cases as of Monday. All four fatalities have been in Wuhan, although it wasn't clear if the latest death was a new case or one already diagnosed. The head of the China's expert team on the illness, respiratory expert Zhong Nanshan, said two people in Guangdong province in southern China caught the virus from family members, state media said. Some medical workers have also tested positive for the virus, the English-language China Daily newspaper reported. Chinese President Xi Jinping instructed government departments Monday to promptly release information on the virus and deepen international cooperation. China has notified and maintained close communication with the World Health Organization and other relevant countries and regions, Chinese foreign ministry spokesman Geng Shuang said at a regular news briefing. Wuhan has also adopted measures to control the flow of people leaving the city, Geng said. Initial symptoms of the novel coronavirus include fever, cough, tightness of the chest and shortness of breath, and some developed pneumonia. On the Weibo social media platform, which is widely used in China, people posted prevention advice such as wearing masks and washing hands. Some people said they had canceled their travel plans and were staying home for Lunar New Year. Everyone entering Beijing United Family Hospital on Tuesday was required to have their temperature checked as soon as they entered the door. The hospital provided surgical masks to all patients, who were told they had to wear them. All nurses, doctors and cleaning staff were also wearing masks. The initial cases were connected to a seafood market in Wuhan, which has been closed for an investigation. The family of coronaviruses cause diseases ranging from the common cold to SARS, or severe acute respiratory syndrome. SARS first infected people in southern China in late 2002 and spread to more than two dozen countries, killing nearly 800. The Chinese government initially tried to conceal the severity of the SARS epidemic, but its cover-up was exposed by a high-ranking physician. Download The Times of India News App for Latest World News."
"Kolkata airport on toes over mystery China virus, flyers being screened | Kolkata News - Times of India","KOLKATA: The mystery virus that has affected scores in China and resulted in three deaths may be a threat to Kolkata, which serves as a gateway to the southeastern part of the country, experts have warned. Checking the spread of the coronavirus — which has triggered pneumonia-like symptoms — can be difficult if the bug is carried to the city by an infected individual, virologists have said. Reports of the spread of the virus in China and Japan and Thailand have prompted a travel advisory from the Union health ministry and resulted in screenings for passengers and crew of flights from China. “We have introduced screening at the airport and travellers with symptoms of the viral attack will be quarantined immediately to prevent an outbreak,” airport director Kaushik Bhattacharjee said on Monday. All passengers flying to the city from China are being subjected to a “thermal screening” at the airport since last Friday. Four airlines fly to three destinations in China directly from Kolkata. IndiGo and China Eastern Airlines run daily direct flights from Guanzhou and Kunming, respectively; Cathay Pacific and Cathay Dragon operate flights from Hong Kong. “We have set up health counters at the pre-immigration area for inbound passengers from China. Passengers and crew are being asked to undergo thermal scanning to detect body temperature. In case they have fever, they will be isolated and sent to the Beleghata Infectious Diseases Hospital. However, so far, no one arriving here has tested positive,” Bhattacharjee said. Virus can spread via cough, sneezeCoronaviruses, being “droplet infections”, are highly contagious and can affect thousands in a matter of days. “Coronaviruses spread through cough and sneeze and can be easily transmitted in a closed environment. Even a single infected individual travelling on an aircraft can spread the virus to several,” internal medicine consultant Rahul Jain said. “And, once the infected individual reaches an airport or a station, many more may be infected even before s/he is identified and quarantined. So we need to be very careful and start screening travellers from China immediately,” he added. “Droplets released through cough or sneeze can travel six feet, which puts everyone around an infected person at risk,” RN Tagore International Institute of Cardiac Sciences (RTIICS) consultant Arindam Biswas said. “Coronaviruses affect the lungs causing severe cough, cold and respiratory distress in extreme cases. The infection, unless checked in time, can turn into pneumonia that can be fatal. It seems from reports from China that this virus is akin to severe acute respiratory syndrome (SARS) that has claimed many lives in multiple outbreaks in recent years,” said Biswas. The virus started spreading from Wuhan in south-east China but has now reached Beijing. Similar cases have been detected in Thailand and Japan as well, which might indicate that the virus has already started spreading across the region. The virus strain is yet to be identified but it is suspected to have spread from a seafood market in Wuhan that was shut down on January 1. But the infection had spread far by then. A coronavirus outbreak could be difficult to manage in a city like Kolkata, with a big elderly population having immunity-affecting diseases like diabetes, kidney ailments and cardiac ailments. The viral attack itself may not be fatal but could trigger a secondary infection that may turn out to be deadly, Jain said. “Those with low immunity will be more vulnerable. Coronavirus leads to a reduced immunity in the elderly, because it invades the lungs, and they may then turn susceptible to bacterial infections that may lead to death,” he added. Coronaviruses, despite their symptoms being similar to those of the common flu, can trigger a severe inflammatory response from the body. “The immune system reacts more strongly because of the severity of the virus and it ends up affecting vital organs like lungs and kidneys. Younger people are more likely to suffer because of a strong immune response that proves counter-productive; the elderly are likely to be left defenceless because of their low immunity,” explained Biswas. Download The Times of India News App for Latest City News."
 Indian school teacher becomes first foreigner to contract deadly virus in China | India News - Times of India,"BEIJING: A 45-year-old Indian school teacher is undergoing treatment for a new strain of pneumonia outbreak spreading in the Chinese cities of Wuhan and Shenzhen, becoming the first foreigner to have contracted the mysterious SARS-like coronavirus. Preeti Maheshwari, a teacher at an international school in Shenzhen, has been admitted to a local hospital after she fell seriously ill last Friday. Doctors on Monday confirmed that she was suffering from the virus and is being treated for it, her husband Ashuman Khowal told PTI from Shenzhen. The virus has caused alarm because of its connection to SARS (Severe Acute Respiratory Syndrome) which killed nearly 650 people in China and Hong Kong in 2002-2003. Khowal, a businessman from Delhi, said Maheswari was being treated in the intensive care unit and is currently on a ventilator and other supporting systems. Khowal, who is allowed to visit the patient for a few hours every day, said she was unconscious and doctors have said she could take a long time to recover. According to the reports from Wuhan, where the virus started surfacing few weeks ago, 17 new cases have been reported, taking the total number of cases to 62. A total of 19 have been cured and discharged from the hospital, and the rest remain in isolation and are receiving treatment, state-run Xinhua news agency reported on Sunday. Two people in Shenzhen are currently in quarantine at the Third People's Hospital, which specialises in the treatment of infectious diseases, Hong Kong-based South China Morning Post reported. India on Friday issued an advisory to its nationals visiting China following a second death due to the outbreak of the new strain of pneumonia in the Chinese city of Wuhan where over 500 Indian medical students are studying. ""An infection with a novel coronavirus has been reported from China. As on 11th January, 2020, 41 confirmed cases have been reported so far,"" said the travel warning issued by India. Travel-related cases have been reported one each in Thailand and Japan. Over 500 Indian students study in the Wuhan city's medical colleges in universities. But most of them appear to have left for home for the Chinese New Year holidays. The clinical signs and symptoms are mainly fever with a few patients having difficulty in breathing, the Indian travel warning said. Mode of transmission is unclear as of now. However, so far there is little evidence of significant human- to-human transmission, it said. The patients showed symptoms such as fever or cough, the Wuhan Municipal Health Commission said. Epidemiological investigations into the 17 new cases are underway and close contacts are being traced, the authority said, adding that Wuhan will continue to expand the search area, identify suspected cases and conduct sampling tests. Epidemiological analysis of previously published cases found that some cases had no exposure to Wuhan's Huanan Seafood Wholesale Market, which is believed to be related to most of the infected cases. It has been temporarily closed while disinfection is carried out, the Xinhua report said. A total of 681 among 763 close contacts who were placed under medical observation have been released. No cases were found among the close contacts. Read this story in BengaliDownload The Times of India News App for Latest India News."
US to screen passengers for new China coronavirus at 3 airports - Times of India,"The United States will begin screening efforts at three US airports to detect travelers from the central Chinese city of Wuhan who may have symptoms of a new respiratory virus that so far has killed two people and infected 45 more, public health officials said on Friday. The Centers for Disease Control and Prevention (CDC) said the screening at the San Francisco, New York and Los Angeles airports would begin on Friday and focus on travelers to the United States via direct or connecting flights from Wuhan. So far, the new virus has spread outside of China to Japan and Thailand, and CDC officials said in a conference call with reporters that they expect more cases will be reported outside of China. The risk to Americans is deemed to be low, the CDC said. Dr. Martin Cetron, director of the CDC's Division of Global Migration and Quarantine, said the CDC will be sending about 100 additional staff to the three airports- Los Angeles International, San Francisco International and New York's John F Kennedy International- to supplement existing staff at quarantine stations located at those airports. Under the screening procedures, travelers from Wuhan will be taken to a separate area in the airport, where they will complete a questionnaire and be checked for fever. Those with symptoms will be asked additional health- and exposure-related questions, and those needing more follow-up will be referred to a designated healthcare facility for more testing. The CDC said it may adjust screening procedures as the outbreak investigation continues. The Chinese virus is a coronavirus, a large family of viruses that can cause infections ranging from the common cold to severe acute respiratory syndrome, or SARS, a highly infectious virus that originated in China in 2002 and eventually traveled to 37 countries, killing 774 people. So far, health officials do not consider the new virus from China to be as lethal as SARS, but the investigation is evolving and much is still not known about whether the virus can spread easily from person to person. ""This is the stage of the investigation where we need to proceed cautiously and be prepared for any eventuality,"" Dr. Nancy Messonnier, a CDC expert in respiratory diseases, said on the conference call. ""It's highly plausible"" that there will be a case in the United States, Messonnier said. ""That is why we are moving forward with this screening."" China health officials report that most of the patients infected with the virus have had exposure to a large market where live animals were present, suggesting the virus is new and has jumped from animals to humans. It is still not clear how well the virus can be transmitted, but there are indications of some limited spread from person-to-person, CDC officials said. The World Health Organization this week provided guidance to hospitals worldwide about infection prevention and control in case the new virus spreads. There is no specific treatment for the new virus, but antivirals are being considered. Download The Times of India News App for Latest World News."
People confusing between Corona beer and coronavirus: Google search trends reveal - Times of India,"WASHINGTON DC: Out of the two coronas, one might give you a hangover while the other one can possibly kill you, but as it seems, a huge lot of people from across the globe probably don't understand this difference. According to Fox News, the latest Google trends statistics reflect that searches for ""corona beer virus"" have seen a considerable spike in the recent days. This made it quite apparent that people are confusing between the coronavirus disease and the popular beer brand Corona. The eastern European nation of Estonia currently leads the pack for ""corona beer virus"" searches with marked surges seen across all the continents. Fortunately, a gentleman named Realeboga Mashiane shined some light over this epidemic of ignorance by tweeting an image that clearly illustrated the difference between the two coronas. Now it is rather safe to say that you can peacefully enjoy your pint without worrying about dying from acute pneumonia. Download The Times of India News App for Latest World News."
Bengaluru reports more herpes cases in winter too | Bengaluru News - Times of India,"BENGALURU: Cases of herpes zoster are on rise in the city. The skin-related infection, caused by Varicella Zoster virus, usually occurs in summer when the temperature rises, but it is now being reported in winter too. ""It's challenging to diagnose herpes infection in the first 4-5 days. The patient complains of constant pain everywhere. Once the skin lesions appear, it becomes apparent. But when the symptoms are full blown, it can lead to shooting pain and further complications. It also takes more time for recovery,"" says Dr Ambanna Gowda, consultant internal medicine specialist, Fortis Hospital, who attended to 2-3 cases of herpes every week in December. "" Those with low immunity levels are vulnerable; it's also seen among the geriatric population and diabetic patients,"" Dr Gowda added. ""Herpes is caused by the reactivation of the same virus that causes chickenpox. Though children are vaccinated against chickenpox, no vaccine is 100% effective. When immunity decreases, the infection spreads,"" said Dr Ravikeerthi M, senior consultant physician, BR Life SSNMC hospital. While most herpes cases are treated by physicians, some complicated ones land up with dermatologists. ""Those who didn't get chickenpox during childhood are vulnerable to herpes when they become adults, especially if there is lack of immunity. The virus is dormant in the body, resting on the spinal cord. It gets reactivated when there is low immunity. Recurrence is rare, but can happen if immunity goes down further,"" says Dr Umashankar Nagaraju, a dermatologist. According to Dr BV Ramesh Babu, dermatologist, Citizen's Skin Clinic, Malleswaram, once a nerve segment gets affected by herpes, leading to inflammation and excruciating pain, it takes 11-18 days for complete recovery. ""Lesions appear seven days after a person contracts the infection. During this time, there may not be major symptoms but the affected person couldspread the infection further,"" said Dr Babu, who gets around six cases every month. While physicians and dermatologists have their hands full, Dr Zankhana Buch, medical superintendent, AyurVaid Hospitals, who treated two cases of herpes in December, said ayurveda too has effective treatment for the infection. Download The Times of India News App for Latest City News."
‘No Indian student affected by virus’ | Vadodara News - Times of India,"Vadodara: External affairs minister S Jaishankar on Tuesday said the central government is planning to send a plane to coronavirus-affected Wuhan in China to evacuate Indians stuck there. Jaishankar also said that no student from India has been found to be affected by the virus till date. “Indian Embassy is in constant touch with the Chinese government. To evacuate Indians we are planning to send a plane to Wuhan. Our efforts are on to bring our people back. It will take some days. I urge people to trust the government on this,” Jaishankar told media on his arrival at Harni airport in the city. “No Indian student has been found to be affected by this virus. Parents need not worry about their children.” said Jaishankar, who is a Rajya Sabha MP from Gujarat. Jaishankar was on his way to Kevadiya and was received by officials and elected representatives at the airport. Relatives of several persons stranded in China have ben demanding that the Union government ensures that they return at the earliest. Download The Times of India News App for Latest City News."
Virus in air sends kids to ICUs with respiratory infections | Chennai News - Times of India,"CHENNAI: The nip in the air and the holiday season is making it the best playtime for children, but it is also landing many children in bed for respiratory and viral infections. Many adults, too, are opting to work from home with hot soups, rasam and power naps as viruses spread in winter. Doctors see long queues outside their clinics and high occupancy of beds in their children’s wards. The chill in December months harbours viruses, unlike the warmth during the rest of the year. “Almost every patient walking into the hospital complains of cough, cold, or wheezing triggered by viruses,” said paediatrician Dr S Balasubramanian, medical director, Kanchi Kamakoti Childs Trust Hospital. “It not only lasts long, but also sends some children to ICUs following complications of pneumonia,” he said. Doctor don’t often verify the strain unless patients develop complications. Many children moved into ICUs tested positive for respiratory syncytial virus (RSV), which causes infections of the lungs and the respiratory tract. “It is more common in children, particularly premature babies, infants and those with a weak immune system,” he said. While most of the children recover in a few days with medication, a few need ventilator support. Signs and symptoms of RSV appear about four to six days after exposure to the virus. In adults and older children, the symptoms mimic common cold — congested or runny nose, dry cough, low-grade fever, sore throat and mild headache. “I was feeling tired and just wanted to stay in bed,” said S Kavya, a law student, infected by the virus. Kavya was lucky. In some people, the infection spreads to lower respiratory tract, causing pneumonia or bronchiolitis — inflammation of the small airway passages entering the lungs. “It leaves them with fever, severe cough, wheezing with other secondary infections that may require antibiotics,” said Dr P Kuganandam of SIMS Hospital. While there are no vaccines in the market against most viruses, public health experts say washing hands frequently, limiting contact with people who have fevers or cold and properly discarding used tissues can help prevent spread of infections. Smoking can aggravate symptoms. Download The Times of India News App for Latest City News."
Coronavirus: WHO says China virus now global emergency | World News - Times of India,"SHANGHAI/BEIJING: The US drew China’s ire with a travel warning on Friday while businesses struggled with supply problems from the coronavirus epidemic that has killed 213 people and been declared a global emergency. Russia, Britain, Sweden and Italy all reported their first cases, Rome declaring its own national emergency as it sought to reconstruct the itinerary of two infected Chinese tourists. “Do not travel to China due to novel coronavirus first identified in Wuhan,” the US state department said, raising the warning for China to the same level as Afghanistan and Iraq. On Friday, Delta Air Lines, United Airlines and American Airlines said they are suspending all service to mainland China. Beijing, which has only just started to mend tattered trade ties with the US, called that move “truly mean” given the World Health Organisationhad commended its containment efforts and not recommended travel or trade curbs. “The WHO urged countries to avoid travel restrictions, but very soon after that, the US did the opposite,” foreign ministry spokeswoman Hua Chunying said. “It’s truly mean.” Japan also advised citizens to put off non-urgent travel to China, while Bahrain recommended no travel to any country hit by the virus, and Iran urged a ban on all travellers from China. With fallout inevitable for the world’s No. 2 economy, global shares were heading for their biggest weekly losses since August on Friday, and oil and metals markets were showing even more brutal damage. The outbreak could “reverberate globally”, Moody’s said. In the latest impact to big name corporations, South Korea’s Hyundai Motor said it planned to halt production of a sport utility vehicle this weekend to cope with a supply disruption caused by the outbreak. Appliance maker Electrolux issued a similar warning. And French carmaker PSA Peugeot Citroen said its three plants in Wuhan will remain closed until mid-February. After holding off as the crisis grew, the WHO said on Thursday the epidemic in China — which originated from animals in Wuhan city — did constitute a health emergency of international concern. Wuhan’s Communist Party chief said the city should have acted earlier to contain the virus. The number of confirmed cases has risen beyond 9,800. More than 130 cases have been reported in at least 25 other countries and regions. The WHO has reported at least eight cases of human-tohuman transmission in four countries: the US, Germany, Japan and Vietnam. Thailand said it too had such a case. China’s statistics show just over 2% of infected people have died, suggesting the virus is less deadly than the 2002-2003 outbreak of SARS. But economists fear its impact could be bigger than SARS, which killed about 800 people at an estimated cost of $33 billion to the global economy, since China’s share of the world economy is now far greater. Download The Times of India News App for Latest World News."
Coronavirus China: China's isolation grows as virus toll reaches 259 | World News - Times of India,"BEIJING: China faced deepening isolation over its coronavirus epidemic on Saturday as the death toll soared to 259, with the United States leading a growing list of nations to impose extraordinary Chinese travel bans. With Britain, Russia and Sweden among the countries confirming their first infections, the virus has now spread to more than two dozen nations, sending governments scurrying to limit their exposure. The United States toughened its stance Friday by declaring a national emergency, temporarily barring entry to foreigners who had been in China within the past two weeks. ""Foreign nationals, other than immediate family of US citizens and permanent residents, who have travelled in China within the last 14 days will be denied entry into the United States for this time,"" Health Secretary Alex Azar said. That follows similar steps by countries including Italy, Singapore, and China's northern neighbour Mongolia. The United States, Japan, Britain, Germany and other nations already had advised their citizens not to travel to China. Beijing, which insists it can contain the virus, began to show impatience over the growing ostracism, with the foreign ministry calling Washington's earlier advice against travel to China ""unkind"". ""Certainly it is not a gesture of goodwill,"" foreign ministry spokeswoman Hua Chunying said. The US emergency declaration also requires Americans returning from the ground zero Chinese province of Hubei to be placed in mandatory 14-day quarantine, and health screening for US citizens coming from other parts of China. The virus emerged in early December and has been traced to a market in Hubei's capital Wuhan that sold wild animals. It then jumped to humans and spread globally on the wings of a Lunar New Year holiday rush that sees hundreds of millions of Chinese people travel domestically and overseas. With public anger mounting in China, Wuhan's top official admitted late Friday that authorities there had acted too slowly. ""If strict control measures had been taken earlier the result would have been better than now,"" Ma Guoqiang, the Communist Party chief for Wuhan, told state media. Ma said he was ""in a state of guilt, remorse and self-reproach."" Wuhan officials have been criticised online for withholding information about the outbreak until late December despite knowing of it weeks earlier. China finally lurched into action more than a week ago, effectively quarantining whole cities in Hubei and tens of millions of people. The rest of the country has been essentially put on a war footing. The unprecedented safeguards imposed nationwide include extending the holiday, postponing school restarts and tight health screening on travellers nationwide. But the toll keeps mounting at an ever-increasing pace, with health authorities on Saturday saying 46 more people had died in the preceding 24 hours, all but one in Hubei. Another 2,102 new infections also were confirmed, bringing the total to nearly 12,000 -- far higher than the Severe Acute Respiratory Syndrome outbreak of 2002-03. SARS, which is similar to the new coronavirus and also originated in China, killed 774 people worldwide, most in China or Hong Kong. The World Health Organization declared the outbreak a global emergency on Thursday but did not advise international trade or travel restrictions. It warned Friday that closing borders was probably ineffective in halting transmission and could accelerate the virus's spread. But authorities around the world pressed ahead with preventive measures. Citing a likely ""sharper rise"" in infections, Singapore on Friday barred arrivals and transit passengers from mainland China. Mongolia on Saturday toughened earlier restrictions by implementing a ban on any arrivals from its huge southern neighbour until March 2. Impoverished Papua New Guinea went so far as to bar all visitors from ""Asian ports"" last week. Adding to concerns over combatting the contagion, Thai health officials on Friday said a taxi driver became the kingdom's first case of human-to-human transmission. Thailand joins China, Germany, Japan, France and the United States with confirmed domestic infections. The health crisis has dented China's international image, putting Chinese nationals in difficult positions abroad, amid complaints of racism. In one striking example, more than 40,000 workers at a vast Chinese-controlled industrial park in Indonesia -- which also employs 5,000 staff from China -- were put under quarantine, the facility said on Friday. No one can enter or leave with out permission, said Pt Indonesia Morowali Industrial Park on Sulawesi island. World markets tumbled again on Friday due to the uncertainty hovering over the world's second-largest economy, a key driver of global growth. Growing numbers of major airlines have suspended or reduced China flights, while corporate names ranging from Toyota to McDonald's and Starbucks have shut down Chinese stores or production lines. Countries have scrambled to evacuate their nationals from Wuhan, with hundreds of US, Japanese, British, French, South Korean, and Indian citizens evacuated so far, and more countries planning airlifts. Russia said it would evacuate more than 2,500 of its citizens holidaying on China's Hainan island, far from the epicentre. Download The Times of India News App for Latest World News."
China flying home residents of virus-afflicted region - Times of India,"BEIJING: China's foreign ministry said Friday it will send charter flights to bring home residents of virus-afflicted region from overseas. The one-sentence statement gave few details, but said those from Hubei province and its capital Wuhan would be sent directly back to Wuhan in light of the 'practical difficulties' they were encountering. The new type of virus originated in Wuhan and has since spread to more than a dozen nations and regions overseas. Most of the overseas cases were found among people who had traveled from Wuhan, although physicians are concerned about person-to-person transmission affecting people who had not been in the major industrial center of 11 million people in central China. Chna has placed more than 50 million people in the region under virtual quarantine, while foreign countries have cut back severely on travel to the country and isolated those who recently passed through Wuhan. The virus is believed to have a two-week incubation period, during which those infected can pass on the illness even if they show no symptoms such as fever and cough. Download The Times of India News App for Latest World News."
China slams US for travel warning over virus - Times of India,"BEIJING: Beijing on Friday sharply criticised the United States for warning American citizens to avoid China and for urging those already there to leave due to the coronavirus health emergency. ""Certain US officials' words and actions are neither factual nor appropriate,"" China's foreign affairs ministry spokesman Hua Chunying said in a statement. ""Just as the WHO recommended against travel restrictions, the US rushed to go in the opposite way. Certainly not a gesture of goodwill."" Download The Times of India News App for Latest World News."
